Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal,round_teamqual
24.0,4.7,6.7,0.0,11.4,2023,443,31,False,False,True,False,False
26.0,5.3,5.9,0.0,11.2,2022,318,31,False,False,True,False,False
100.0,4.3,5.8,0.1,10.0,2022,324,58,False,False,True,False,False
44.0,3.8,6.2,0.0,10.0,2023,324,58,False,False,True,False,False
36.0,4.4,6.533,0.0,10.933,2023,324,58,False,False,True,False,False
106.0,3.9,5.4,0.0,9.3,2023,324,58,False,False,True,False,False
11.0,5.7,7.766,0.0,13.466,2023,494,30,True,False,False,False,False
0.0,5.7,8.3,0.0,14.0,2023,494,30,False,False,False,True,False
13.0,4.5,6.9,0.0,11.4,2023,525,68,False,False,True,False,False
0.0,4.5,6.667,0.0,11.167,2023,527,68,False,False,False,True,False
0.0,4.5,6.567,0.0,11.067,2023,527,68,False,False,False,False,True
21.0,4.1,7.533,0.0,11.633,2023,393,1,False,False,True,False,False
14.0,5.0,5.9,0.0,10.9,2022,400,13,True,False,False,False,False
18.0,5.2,6.5,0.0,11.7,2022,400,13,False,False,True,False,False
11.0,4.9,6.566,0.0,11.466,2022,401,13,False,False,True,False,False
2.0,5.3,7.95,0.0,13.25,2023,47,18,False,True,False,False,False
4.0,5.4,7.15,0.0,12.55,2023,47,18,False,False,True,False,False
1.0,5.5,8.1,0.0,13.6,2023,47,18,False,False,True,False,False
2.0,5.2,7.933,0.0,13.133,2023,47,18,False,True,False,False,False
20.0,5.4,7.266,0.0,12.666,2022,47,18,False,False,True,False,False
1.0,5.5,7.8,0.0,13.3,2022,47,18,False,True,False,False,False
3.0,5.5,7.6,0.0,13.1,2022,47,18,False,False,True,False,False
29.0,5.4,7.166,0.0,12.566,2022,541,8,False,False,True,False,False
6.0,4.8,7.8,0.0,12.6,2023,173,30,False,True,False,False,False
8.0,5.0,7.9,0.0,12.9,2023,173,30,False,False,True,False,False
18.0,5.1,7.233,0.0,12.333,2023,173,30,False,False,True,False,False
14.0,4.4,6.5,0.0,10.9,2023,345,68,True,False,False,False,False
21.0,4.5,6.1,0.0,10.6,2023,345,68,False,False,True,False,False
39.0,4.8,5.1,0.1,9.8,2023,345,68,False,False,True,False,False
131.0,4.9,5.266,0.1,10.066,2022,535,68,False,False,True,False,False
18.0,4.4,6.1,0.0,10.5,2023,664,68,True,False,False,False,False
4.0,4.4,7.0,0.0,11.4,2023,664,68,False,True,False,False,False
6.0,4.4,7.45,0.0,11.85,2023,664,68,False,False,True,False,False
0.0,4.0,6.933,0.0,10.933,2023,666,68,False,False,False,True,False
0.0,4.3,6.867,0.0,11.167,2023,666,68,False,False,False,False,True
0.0,4.6,6.133,0.0,10.733,2023,346,68,False,False,False,False,True
18.0,4.4,6.5,0.0,10.9,2023,665,68,True,False,False,False,False
20.0,4.5,7.2,0.0,11.7,2023,665,68,False,False,True,False,False
0.0,5.5,8.3,0.0,13.8,2022,363,87,False,False,True,False,False
0.0,5.5,8.05,0.0,13.55,2022,363,87,False,True,False,False,False
7.0,5.8,7.4,0.0,13.2,2023,363,87,True,False,False,False,False
0.0,5.5,6.2,0.0,11.7,2023,363,87,False,False,True,False,False
0.0,5.7,7.05,0.0,12.75,2023,363,87,False,True,False,False,False
4.0,5.7,7.5,0.0,13.2,2023,363,87,True,False,False,False,False
4.0,5.7,8.1,0.0,13.8,2023,363,87,False,True,False,False,False
5.0,5.7,7.366,0.0,13.066,2023,363,87,False,False,True,False,False
115.0,4.6,4.166,0.0,8.766,2023,242,20,False,False,True,False,False
0.0,5.2,7.45,0.0,12.65,2022,42,87,False,False,True,False,False
0.0,5.3,7.0,0.0,12.3,2022,42,87,False,True,False,False,False
13.0,3.7,7.5,0.0,11.2,2023,42,87,True,False,False,False,False
22.0,4.7,6.45,0.0,11.15,2022,42,87,True,False,False,False,False
14.0,5.5,7.35,0.1,12.75,2023,42,87,True,False,False,False,False
0.0,5.8,7.5,0.0,13.3,2023,42,87,False,False,True,False,False
0.0,5.5,6.8,0.0,12.3,2023,42,87,False,True,False,False,False
16.0,5.7,6.2,0.1,11.8,2023,42,87,True,False,False,False,False
9.0,4.7,7.866,0.0,12.566,2022,626,59,False,False,True,False,False
21.0,4.2,5.8,0.1,9.9,2023,58,77,False,False,True,False,False
26.0,4.4,5.733,0.1,10.033,2023,58,77,False,False,True,False,False
31.0,4.6,4.4,0.0,9.0,2022,58,77,False,False,True,False,False
12.0,4.5,7.25,0.0,11.75,2022,675,31,False,False,True,False,False
8.0,4.5,7.35,0.0,11.85,2022,675,42,True,False,False,False,False
31.0,4.5,5.6,0.0,10.1,2022,675,42,False,False,True,False,False
8.0,4.6,5.8,0.0,10.4,2023,259,45,False,True,False,False,False
7.0,4.6,7.0,0.0,11.6,2023,259,45,False,False,True,False,False
92.0,4.4,6.033,0.0,10.433,2022,259,45,False,False,True,False,False
10.0,4.4,7.433,0.0,11.833,2023,259,45,False,False,True,False,False
21.0,4.6,6.266,0.0,10.866,2023,259,45,False,False,True,False,False
9.0,4.4,6.8,0.0,11.2,2022,319,13,False,False,True,False,False
14.0,4.5,6.566,0.0,11.066,2022,319,13,False,False,True,False,False
22.0,4.5,6.433,0.1,10.833,2023,319,13,False,False,True,False,False
14.0,4.5,7.566,0.0,12.066,2023,319,13,False,False,True,False,False
9.0,5.0,6.95,0.0,11.95,2022,590,31,False,False,True,False,False
3.0,5.1,7.85,0.0,12.95,2023,590,31,False,False,True,False,False
18.0,5.3,6.85,0.0,12.15,2022,653,87,True,False,False,False,False
29.0,5.2,4.45,0.0,9.65,2023,38,87,True,False,False,False,False
22.0,5.0,7.066,0.0,12.066,2023,209,21,False,False,True,False,False
83.0,4.9,5.4,0.1,10.2,2023,209,21,False,False,True,False,False
19.0,4.5,5.75,0.0,10.25,2023,398,19,True,False,False,False,False
20.0,4.5,6.4,0.0,10.9,2023,398,19,False,False,True,False,False
34.0,3.9,3.55,0.0,7.45,2023,304,47,False,False,True,False,False
33.0,3.9,6.4,0.0,10.3,2023,174,31,False,False,True,False,False
34.0,5.0,4.1,0.0,9.1,2022,83,70,False,False,True,False,False
80.0,4.5,6.666,0.1,11.066,2022,83,70,False,False,True,False,False
20.0,4.8,6.3,0.1,11.0,2022,83,70,False,False,True,False,False
24.0,4.4,7.133,0.0,11.533,2023,37,4,False,False,True,False,False
7.0,4.5,7.8,0.0,12.3,2023,37,4,True,False,False,False,False
5.0,5.4,7.55,0.0,12.95,2023,326,87,True,False,False,False,False
97.0,4.6,5.2,0.1,9.7,2023,486,79,False,False,True,False,False
113.0,3.7,5.3,0.0,9.0,2022,181,51,False,False,True,False,False
17.0,4.7,5.85,0.0,10.55,2022,547,78,True,False,False,False,False
132.0,4.7,6.266,0.0,10.966,2023,508,78,False,False,True,False,False
33.0,5.0,4.75,0.0,9.75,2022,508,78,False,False,True,False,False
93.0,4.3,7.533,0.0,11.833,2023,613,25,False,False,True,False,False
19.0,4.7,8.0,0.0,12.7,2022,249,8,False,False,True,False,False
145.0,4.6,5.933,0.0,10.533,2023,249,8,False,False,True,False,False
8.0,5.0,6.733,0.3,11.433,2023,249,8,False,True,False,False,False
7.0,5.2,7.633,0.0,12.833,2023,249,8,False,False,True,False,False
27.0,5.1,7.0,0.1,12.0,2023,249,8,False,False,True,False,False
36.0,4.5,5.233,0.0,9.733,2023,517,56,False,False,True,False,False
119.0,5.4,5.1,0.0,10.5,2022,196,50,False,False,True,False,False
6.0,5.8,7.466,0.0,13.266,2023,196,50,False,False,True,False,False
4.0,5.6,6.766,0.0,12.366,2023,196,50,False,True,False,False,False
102.0,5.9,5.833,0.0,11.733,2023,196,50,False,False,True,False,False
124.0,4.6,5.7,0.0,10.3,2022,35,81,False,False,True,False,False
72.0,4.1,7.166,0.0,11.266,2022,35,81,False,False,True,False,False
71.0,5.2,6.4,0.0,11.6,2022,526,55,False,False,True,False,False
15.0,5.2,5.833,0.0,11.033,2022,526,55,False,False,True,False,False
133.0,5.1,5.866,0.0,10.966,2023,526,55,False,False,True,False,False
1.0,5.3,7.7,0.0,13.0,2023,526,55,True,False,False,False,False
8.0,5.3,6.45,0.1,11.65,2023,526,55,False,False,True,False,False
8.0,5.3,7.366,0.0,12.666,2023,526,55,True,False,False,False,False
16.0,5.3,6.666,0.0,11.966,2023,526,55,False,False,True,False,False
0.0,5.3,6.833,0.0,12.133,2023,528,55,False,False,False,True,False
0.0,5.2,7.833,0.0,13.033,2023,528,55,False,False,False,False,True
17.0,4.6,6.65,0.1,11.15,2022,265,16,False,False,True,False,False
17.0,4.2,6.45,0.0,10.65,2023,265,16,True,False,False,False,False
6.0,4.1,7.1,0.0,11.2,2023,265,16,False,True,False,False,False
10.0,4.5,7.05,0.0,11.55,2023,265,16,False,False,True,False,False
141.0,4.1,6.7,0.0,10.8,2023,266,16,False,False,True,False,False
0.0,4.5,6.667,0.0,11.167,2023,266,16,False,False,False,True,False
0.0,4.5,7.1,0.0,11.6,2023,266,16,False,False,False,False,True
43.0,4.4,5.933,0.1,10.233,2023,266,16,False,False,True,False,False
47.0,4.3,4.733,0.0,9.033,2023,266,16,False,False,True,False,False
107.0,4.7,6.1,0.0,10.8,2022,468,46,False,False,True,False,False
0.0,5.2,7.933,0.0,13.133,2022,468,46,False,False,False,True,False
19.0,5.7,7.166,0.0,12.866,2023,468,46,True,False,False,False,False
12.0,5.5,8.166,0.0,13.666,2023,468,46,False,False,True,False,False
0.0,5.9,8.233,0.0,14.133,2023,468,46,False,False,False,True,False
5.0,5.7,7.333,0.0,13.033,2023,468,46,True,False,False,False,False
2.0,5.7,8.0,0.0,13.7,2023,468,46,False,True,False,False,False
8.0,5.6,7.233,0.0,12.833,2023,468,46,False,False,True,False,False
130.0,4.7,6.3,0.0,11.0,2023,436,1,False,False,True,False,False
17.0,4.6,7.333,0.0,11.933,2023,436,1,False,False,True,False,False
6.0,4.8,8.233,0.0,13.033,2023,598,31,False,True,False,False,False
8.0,4.7,8.133,0.0,12.833,2023,598,31,False,False,True,False,False
20.0,4.5,6.9,0.0,11.4,2022,499,31,False,False,True,False,False
28.0,4.7,5.95,0.1,10.55,2022,499,91,False,False,True,False,False
11.0,4.8,7.25,0.0,12.05,2023,599,31,False,False,True,False,False
31.0,4.0,5.6,0.0,9.6,2023,44,3,False,False,True,False,False
9.0,4.9,7.066,0.0,11.966,2022,5,87,False,False,True,False,False
0.0,4.8,7.65,0.0,12.45,2022,5,87,False,False,True,False,False
0.0,5.0,7.15,0.0,12.15,2022,5,87,False,True,False,False,False
5.0,5.0,7.35,0.0,12.35,2023,5,87,True,False,False,False,False
13.0,4.9,7.65,0.0,12.55,2022,5,87,True,False,False,False,False
21.0,5.1,7.3,0.0,12.4,2023,5,87,True,False,False,False,False
0.0,5.2,7.8,0.0,13.0,2023,5,87,False,False,True,False,False
0.0,4.8,6.55,0.0,11.35,2023,5,87,False,True,False,False,False
24.0,4.9,6.0,0.1,10.8,2023,5,87,True,False,False,False,False
47.0,5.2,6.9,0.0,12.1,2022,262,31,False,False,True,False,False
0.0,5.4,7.933,0.0,13.333,2022,262,31,False,False,False,True,False
3.0,5.5,7.85,0.0,13.35,2022,262,31,False,True,False,False,False
4.0,5.5,7.1,0.0,12.6,2022,262,31,False,False,True,False,False
22.0,5.8,7.466,0.0,13.266,2023,262,31,False,False,True,False,False
0.0,5.4,6.8,0.0,12.2,2023,262,31,False,False,False,True,False
21.0,5.4,6.15,0.0,11.55,2023,262,31,False,False,True,False,False
4.0,5.3,7.8,0.0,13.1,2023,262,31,True,False,False,False,False
19.0,5.4,6.933,0.0,12.333,2023,262,31,False,False,True,False,False
5.0,5.3,7.433,0.0,12.733,2022,262,26,False,True,False,False,False
3.0,5.3,8.0,0.0,13.3,2022,262,26,False,False,True,False,False
99.0,5.1,6.033,0.1,11.033,2022,228,28,False,False,True,False,False
50.0,4.8,7.066,0.0,11.866,2022,228,28,False,False,True,False,False
3.0,4.8,8.033,0.0,12.833,2023,18,64,False,True,False,False,False
7.0,4.8,8.033,0.0,12.833,2023,18,64,False,False,True,False,False
38.0,4.8,7.9,0.0,12.7,2023,18,64,False,False,True,False,False
90.0,4.6,7.266,0.0,11.866,2023,388,28,False,False,True,False,False
43.0,4.8,6.733,0.0,11.533,2023,388,28,False,False,True,False,False
35.0,3.9,6.366,0.0,10.266,2023,132,28,False,False,True,False,False
49.0,4.6,5.3,0.0,9.9,2022,375,31,False,False,True,False,False
19.0,4.6,7.05,0.0,11.65,2022,171,26,False,False,True,False,False
3.0,5.3,7.533,0.0,12.833,2023,402,30,False,True,False,False,False
5.0,5.3,7.7,0.0,13.0,2023,402,30,False,False,True,False,False
3.0,5.4,7.333,0.0,12.733,2023,442,30,False,True,False,False,False
5.0,5.4,7.8,0.0,13.2,2023,442,30,False,False,True,False,False
2.0,5.5,8.2,0.0,13.7,2022,226,87,True,False,False,False,False
21.0,5.1,6.366,0.0,11.466,2022,32,30,True,False,False,False,False
43.0,5.1,7.166,0.0,12.266,2022,32,30,False,False,True,False,False
38.0,5.1,7.066,0.0,12.166,2022,32,30,False,False,True,False,False
3.0,5.0,7.55,0.1,12.45,2022,32,30,False,True,False,False,False
1.0,5.4,7.95,0.0,13.35,2022,32,30,False,False,True,False,False
18.0,4.9,4.6,0.0,9.5,2022,538,18,False,False,True,False,False
20.0,4.9,3.466,0.1,8.266,2022,538,18,False,False,True,False,False
100.0,4.3,7.433,0.0,11.733,2023,110,5,False,False,True,False,False
5.0,4.4,8.0,0.0,12.4,2023,110,5,False,True,False,False,False
10.0,4.4,8.133,0.1,12.433,2023,110,5,False,False,True,False,False
6.0,4.6,7.8,0.0,12.4,2023,110,5,True,False,False,False,False
22.0,4.6,6.0,0.0,10.6,2023,110,5,True,False,False,False,False
33.0,4.6,7.2,0.0,11.8,2023,110,5,False,False,True,False,False
49.0,3.9,2.733,0.6,6.033,2023,48,23,False,False,True,False,False
0.0,3.7,6.167,0.0,9.867,2023,51,23,False,False,False,False,True
26.0,5.1,6.366,0.0,11.466,2023,378,48,False,False,True,False,False
6.0,5.2,7.7,0.0,12.9,2023,378,48,False,False,True,False,False
129.0,3.8,6.4,0.1,10.1,2022,572,18,False,False,True,False,False
85.0,4.3,6.766,0.1,10.966,2022,572,18,False,False,True,False,False
1.0,5.9,7.85,0.0,13.75,2022,315,31,False,True,False,False,False
8.0,5.4,6.9,0.1,12.2,2022,315,31,False,False,True,False,False
5.0,5.5,7.4,0.0,12.9,2023,315,31,False,False,True,False,False
4.0,5.7,7.75,0.0,13.45,2023,315,31,False,True,False,False,False
16.0,5.5,7.4,0.0,12.9,2022,315,31,False,False,True,False,False
15.0,5.5,7.0,0.0,12.5,2022,315,31,False,False,False,True,False
12.0,4.5,7.55,0.1,11.95,2023,315,31,False,False,True,False,False
2.0,5.7,8.033,0.0,13.733,2022,320,31,True,False,False,False,False
18.0,5.4,7.533,0.0,12.933,2022,320,31,False,False,True,False,False
2.0,5.8,7.75,0.0,13.55,2022,320,31,False,True,False,False,False
2.0,6.0,7.3,0.0,13.3,2022,320,31,False,False,True,False,False
37.0,5.3,6.933,0.0,12.233,2022,320,31,False,False,True,False,False
7.0,5.8,8.2,0.0,14.0,2023,320,31,False,False,True,False,False
0.0,5.6,7.933,0.0,13.533,2023,320,31,False,False,False,True,False
2.0,5.0,8.65,0.0,13.65,2023,320,31,False,True,False,False,False
4.0,5.0,7.8,0.0,12.8,2023,320,31,False,False,True,False,False
2.0,5.7,7.833,0.0,13.533,2023,320,31,True,False,False,False,False
7.0,5.4,6.766,0.0,12.166,2023,320,31,False,True,False,False,False
1.0,5.8,7.8,0.0,13.6,2023,320,31,False,False,True,False,False
135.0,4.2,5.6,0.0,9.8,2022,612,6,False,False,True,False,False
32.0,4.6,5.5,0.0,10.1,2022,612,6,False,False,True,False,False
21.0,4.7,5.0,0.0,9.7,2022,612,6,False,False,True,False,False
17.0,4.6,6.5,0.0,11.1,2022,612,6,False,False,True,False,False
13.0,4.5,6.4,0.0,10.9,2022,612,6,False,False,True,False,False
111.0,4.4,4.7,0.0,9.1,2022,612,6,False,False,True,False,False
32.0,4.4,6.7,0.0,11.1,2023,612,6,False,False,True,False,False
26.0,4.5,5.833,0.0,10.333,2023,612,6,False,False,True,False,False
32.0,4.7,6.466,0.0,11.166,2023,612,6,False,False,True,False,False
32.0,4.3,6.6,0.0,10.9,2023,612,6,False,False,True,False,False
112.0,4.4,4.633,0.0,9.033,2023,612,6,False,False,True,False,False
19.0,4.4,5.833,0.0,10.233,2023,612,6,False,False,True,False,False
22.0,4.5,6.2,0.0,10.7,2023,612,6,False,False,True,False,False
38.0,2.7,5.3,0.0,8.0,2022,362,78,False,False,True,False,False
44.0,3.3,6.85,0.0,10.15,2022,216,31,False,False,True,False,False
25.0,3.8,4.6,0.1,8.3,2022,112,41,False,False,True,False,False
47.0,4.5,4.166,0.0,8.666,2023,112,41,False,False,True,False,False
17.0,4.7,7.133,0.0,11.833,2023,507,78,False,False,True,False,False
18.0,4.7,7.233,0.0,11.933,2023,507,78,False,False,True,False,False
18.0,4.1,6.433,0.0,10.533,2022,72,65,False,False,True,False,False
89.0,4.1,5.9,0.0,10.0,2023,72,65,False,False,True,False,False
28.0,5.1,5.466,0.0,10.566,2022,701,12,False,False,True,False,False
10.0,5.1,6.8,0.0,11.9,2023,701,12,False,False,True,False,False
83.0,5.1,5.933,0.0,11.033,2022,701,12,False,False,True,False,False
28.0,4.7,4.95,0.0,9.65,2022,701,12,False,False,True,False,False
12.0,5.2,7.45,0.0,12.65,2022,350,87,True,False,False,False,False
37.0,4.7,6.55,0.0,11.25,2023,205,59,False,False,True,False,False
51.0,5.5,6.933,0.0,12.433,2023,36,70,False,False,True,False,False
10.0,5.4,7.5,0.0,12.9,2023,36,70,True,False,False,False,False
6.0,5.0,7.9,0.0,12.9,2023,36,70,False,True,False,False,False
5.0,5.3,7.833,0.0,13.133,2023,36,70,False,False,True,False,False
71.0,5.2,6.1,0.0,11.3,2022,159,79,False,False,True,False,False
25.0,4.8,5.566,0.1,10.266,2023,159,79,False,False,True,False,False
31.0,4.2,5.933,0.0,10.133,2022,69,34,False,False,True,False,False
17.0,4.6,6.6,0.0,11.2,2023,69,34,False,False,True,False,False
99.0,4.3,5.833,0.1,10.033,2022,69,34,False,False,True,False,False
37.0,4.2,6.466,0.1,10.566,2023,69,34,False,False,True,False,False
116.0,4.8,4.0,0.1,8.7,2023,69,34,False,False,True,False,False
14.0,5.4,7.0,0.0,12.4,2022,261,4,True,False,False,False,False
14.0,5.6,7.4,0.0,13.0,2022,261,4,False,False,True,False,False
23.0,5.8,6.466,0.0,12.266,2023,261,4,True,False,False,False,False
27.0,5.9,7.233,0.0,13.133,2023,261,4,False,False,True,False,False
1.0,5.9,8.0,0.0,13.9,2023,261,4,False,True,False,False,False
6.0,5.9,6.7,0.0,12.6,2023,261,4,False,False,True,False,False
4.0,5.8,6.833,0.0,12.633,2023,261,4,False,True,False,False,False
2.0,6.0,7.733,0.0,13.733,2023,261,4,False,False,True,False,False
1.0,6.1,7.65,0.0,13.75,2022,261,4,True,False,False,False,False
2.0,5.8,7.633,0.0,13.433,2022,261,4,False,True,False,False,False
1.0,5.8,7.8,0.0,13.6,2022,261,4,False,False,True,False,False
39.0,4.3,6.1,0.0,10.4,2022,200,31,False,False,True,False,False
28.0,4.4,6.8,0.0,11.2,2023,200,31,False,False,True,False,False
23.0,4.2,7.15,0.0,11.35,2022,200,73,False,False,True,False,False
5.0,4.4,7.35,0.0,11.75,2023,23,27,True,False,False,False,False
5.0,4.4,6.85,0.0,11.25,2023,23,27,False,True,False,False,False
3.0,4.4,7.6,0.0,12.0,2023,23,27,False,False,True,False,False
12.0,4.4,6.933,0.0,11.333,2023,23,27,True,False,False,False,False
30.0,4.6,6.5,0.0,11.1,2023,23,27,False,False,True,False,False
0.0,4.4,6.933,0.0,11.333,2023,22,27,False,False,False,False,True
15.0,4.0,7.55,0.0,11.55,2022,638,31,False,False,True,False,False
20.0,4.6,7.0,0.0,11.6,2023,638,31,False,False,True,False,False
85.0,4.8,7.133,0.0,11.933,2023,202,81,False,False,True,False,False
13.0,4.7,7.733,0.1,12.333,2023,202,81,False,False,True,False,False
102.0,4.1,5.3,0.0,9.4,2023,450,65,False,False,True,False,False
113.0,4.4,4.6,0.1,8.9,2023,280,44,False,False,True,False,False
128.0,4.1,6.033,0.0,10.133,2022,281,44,False,False,True,False,False
75.0,4.1,7.166,0.1,11.166,2022,281,44,False,False,True,False,False
0.0,4.1,7.067,0.0,11.167,2023,482,17,False,False,False,False,True
116.0,4.7,3.966,0.0,8.666,2022,418,79,False,False,True,False,False
17.0,4.5,7.166,0.0,11.666,2023,445,13,False,False,True,False,False
15.0,4.8,7.75,0.0,12.55,2023,445,13,False,False,True,False,False
22.0,4.0,5.6,0.0,9.6,2023,605,21,False,False,True,False,False
13.0,4.0,7.566,0.0,11.566,2023,605,21,False,False,True,False,False
27.0,4.2,5.8,0.1,9.9,2023,631,60,False,False,True,False,False
27.0,4.2,5.8,0.1,9.9,2023,631,60,False,False,True,False,False
48.0,3.5,4.233,0.0,7.733,2023,609,69,False,False,True,False,False
35.0,3.7,5.833,0.0,9.533,2023,646,0,False,False,True,False,False
67.0,4.4,6.933,0.0,11.333,2022,271,44,False,False,True,False,False
32.0,4.4,6.4,0.0,10.8,2023,41,40,False,False,True,False,False
28.0,4.3,6.9,0.0,11.2,2023,41,40,False,False,True,False,False
38.0,4.4,5.966,0.0,10.366,2023,41,40,False,False,True,False,False
19.0,4.3,6.733,0.0,11.033,2023,41,40,False,False,True,False,False
9.0,4.6,7.633,0.0,12.233,2023,180,79,False,False,True,False,False
37.0,4.2,5.95,0.0,10.15,2023,155,31,False,False,True,False,False
17.0,5.3,7.833,0.0,13.133,2023,158,48,True,False,False,False,False
26.0,5.3,7.866,0.0,13.166,2023,158,48,False,False,True,False,False
5.0,5.3,7.633,0.0,12.933,2023,158,48,False,True,False,False,False
4.0,5.3,7.666,0.0,12.966,2023,158,48,False,False,True,False,False
13.0,5.2,7.1,0.0,12.3,2023,158,48,False,False,True,False,False
74.0,5.0,6.566,0.0,11.566,2022,3,29,False,False,True,False,False
17.0,5.0,5.5,0.0,10.5,2023,3,29,False,False,True,False,False
102.0,4.8,4.9,0.0,9.7,2022,3,29,False,False,True,False,False
4.0,5.0,7.5,0.0,12.5,2022,3,29,False,False,True,False,False
7.0,5.0,6.566,0.0,11.566,2022,3,29,False,True,False,False,False
62.0,4.9,7.366,0.0,12.266,2023,3,29,False,False,True,False,False
33.0,4.9,6.2,0.0,11.1,2023,3,29,False,False,True,False,False
87.0,4.9,5.233,0.0,10.133,2023,3,29,False,False,True,False,False
17.0,5.3,6.633,0.0,11.933,2022,135,30,True,False,False,False,False
51.0,5.6,6.433,0.0,12.033,2022,135,30,False,False,True,False,False
0.0,5.5,6.233,0.1,11.633,2022,135,30,False,False,False,True,False
4.0,5.5,6.933,0.1,12.333,2022,135,30,False,True,False,False,False
3.0,5.5,7.833,0.0,13.333,2022,135,30,False,False,True,False,False
3.0,5.6,7.8,0.0,13.4,2022,135,30,False,True,False,False,False
5.0,5.5,7.9,0.0,13.4,2022,135,30,False,False,True,False,False
24.0,5.1,6.3,0.1,11.3,2022,135,30,False,False,False,True,False
93.0,4.4,5.433,0.0,9.833,2023,308,43,False,False,True,False,False
7.0,4.4,7.4,0.0,11.8,2022,690,31,False,True,False,False,False
6.0,4.4,8.05,0.0,12.45,2022,690,31,False,False,True,False,False
32.0,4.6,6.0,0.0,10.6,2023,690,31,False,False,True,False,False
97.0,4.8,7.0,0.0,11.8,2023,283,62,False,False,True,False,False
17.0,5.0,6.133,0.0,11.133,2023,283,62,False,False,True,False,False
10.0,4.8,7.033,0.0,11.833,2023,283,62,True,False,False,False,False
36.0,4.7,5.9,0.0,10.6,2023,283,62,False,False,True,False,False
9.0,4.5,6.85,0.0,11.35,2023,284,62,True,False,False,False,False
23.0,4.5,6.0,0.0,10.5,2023,284,62,False,False,True,False,False
0.0,4.5,7.367,0.0,11.867,2023,282,62,False,False,False,True,False
0.0,4.5,7.033,0.0,11.533,2023,282,62,False,False,False,False,True
129.0,4.4,6.633,0.0,11.033,2023,390,62,False,False,True,False,False
37.0,4.0,4.7,0.0,8.7,2023,390,62,False,False,True,False,False
25.0,4.6,6.8,0.0,11.4,2023,390,62,False,False,True,False,False
0.0,4.7,6.6,0.0,11.3,2023,392,62,False,False,False,False,True
27.0,4.6,5.5,0.0,10.1,2023,391,62,False,False,True,False,False
0.0,4.5,5.733,0.0,10.233,2023,13,68,False,False,False,True,False
79.0,4.7,6.4,0.0,11.1,2022,114,43,False,False,True,False,False
39.0,5.2,7.166,0.0,12.366,2022,275,43,False,False,True,False,False
29.0,4.9,6.0,0.0,10.9,2022,275,31,False,False,True,False,False
17.0,5.1,6.65,0.0,11.75,2023,275,43,False,False,True,False,False
42.0,4.8,7.233,0.0,12.033,2022,275,43,False,False,True,False,False
49.0,4.9,7.566,0.0,12.466,2023,275,43,False,False,True,False,False
15.0,4.9,7.3,0.0,12.2,2023,275,43,False,False,True,False,False
9.0,4.9,7.833,0.0,12.733,2023,275,43,False,False,True,False,False
55.0,4.9,6.3,0.0,11.2,2023,275,43,False,False,True,False,False
95.0,5.3,5.8,0.0,11.1,2022,64,21,False,False,True,False,False
21.0,5.0,6.0,0.1,10.9,2023,64,21,False,False,True,False,False
29.0,4.7,6.3,0.1,10.9,2023,64,21,False,False,True,False,False
87.0,5.1,5.833,0.1,10.833,2022,64,21,False,False,True,False,False
11.0,4.7,7.066,0.0,11.766,2022,64,21,False,False,True,False,False
61.0,4.7,7.066,0.0,11.766,2022,435,76,False,False,True,False,False
20.0,4.7,6.866,0.0,11.566,2022,435,76,False,False,True,False,False
3.0,4.7,7.7,0.0,12.4,2022,435,76,False,False,True,False,False
8.0,4.7,6.333,0.0,11.033,2022,435,76,False,True,False,False,False
11.0,4.4,7.233,0.0,11.633,2022,435,76,False,False,True,False,False
6.0,4.7,7.1,0.0,11.8,2022,435,76,False,True,False,False,False
5.0,4.2,7.333,0.0,11.533,2022,435,76,False,False,True,False,False
18.0,4.7,5.7,0.0,10.4,2023,435,76,False,False,True,False,False
6.0,4.7,7.2,0.0,11.9,2022,435,76,False,True,False,False,False
4.0,4.7,7.65,0.0,12.35,2022,435,76,False,False,True,False,False
7.0,4.7,7.3,0.0,12.0,2023,435,76,False,False,True,False,False
8.0,4.7,6.7,0.0,11.4,2023,435,76,False,True,False,False,False
29.0,4.7,7.666,0.0,12.366,2022,435,76,False,False,True,False,False
65.0,4.7,7.5,0.0,12.2,2023,435,76,False,False,True,False,False
24.0,4.7,6.8,0.0,11.5,2023,435,76,False,False,True,False,False
14.0,4.7,6.866,0.0,11.566,2023,435,76,False,False,True,False,False
19.0,4.7,7.533,0.0,12.233,2023,435,76,False,False,True,False,False
32.0,4.4,7.4,0.0,11.8,2023,435,76,False,False,True,False,False
27.0,5.3,5.867,0.1,11.067,2023,696,83,False,False,True,False,False
24.0,5.0,6.333,0.0,11.333,2023,696,83,False,False,True,False,False
76.0,4.4,7.133,0.0,11.533,2022,730,83,False,False,True,False,False
58.0,4.9,6.733,0.0,11.633,2022,725,86,False,False,True,False,False
83.0,5.0,6.966,0.0,11.966,2023,725,86,False,False,True,False,False
6.0,5.1,7.5,0.0,12.6,2023,725,86,False,True,False,False,False
6.0,5.1,7.733,0.0,12.833,2023,725,86,False,False,True,False,False
15.0,5.1,6.3,0.0,11.4,2023,725,86,False,False,True,False,False
29.0,4.9,6.4,0.0,11.3,2023,725,86,False,False,True,False,False
19.0,4.9,7.033,0.0,11.933,2023,725,86,False,False,True,False,False
