Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_TeamQual,round_final,round_qual
3.0,5.7,8.8,0.0,14.5,2023,389,49,False,False,False,False,True
0.0,5.3,8.266,0.0,13.566,2023,389,49,False,True,False,False,False
30.0,4.5,8.3,0.0,12.8,2023,646,90,True,False,False,False,False
0.0,2.3,5.733,4.0,4.033,2023,284,24,False,False,True,False,False
43.0,4.4,8.366,0.0,12.766,2023,601,3,False,False,False,False,True
35.0,5.1,7.65,0.0,12.75,2023,291,90,True,False,False,False,False
0.0,5.1,7.8,0.0,12.9,2023,291,90,False,False,False,False,True
0.0,5.2,8.5,0.0,13.7,2023,291,90,False,False,False,True,False
30.0,4.0,8.2,0.0,12.2,2023,173,40,False,False,False,False,True
13.0,5.3,8.0,0.0,13.3,2023,386,90,True,False,False,False,False
0.0,4.9,8.2,0.0,13.1,2022,662,90,False,False,False,False,True
0.0,4.9,8.15,0.0,13.05,2022,662,90,False,False,False,True,False
8.0,4.5,8.85,0.0,13.35,2023,662,90,True,False,False,False,False
0.0,5.2,7.8,0.0,13.0,2023,662,90,False,False,False,False,True
0.0,4.6,6.0,0.0,10.6,2023,662,90,False,False,False,True,False
27.0,5.0,6.25,0.0,11.25,2023,662,90,True,False,False,False,False
0.0,4.8,6.2,0.0,11.0,2023,663,90,False,True,False,False,False
0.0,5.2,6.567,0.0,11.767,2023,663,90,False,False,True,False,False
8.0,5.2,7.166,0.0,12.366,2023,663,90,False,False,False,True,False
10.0,5.2,8.633,0.0,13.832999999999998,2023,663,90,False,False,False,False,True
40.0,3.5,7.467,0.0,10.967,2023,702,85,False,False,False,False,True
32.0,3.9,8.4,0.0,12.3,2023,702,85,False,False,False,False,True
28.0,4.2,6.05,0.0,10.25,2023,606,31,False,False,False,False,True
132.0,4.0,6.733,0.0,10.733,2022,737,12,False,False,False,False,True
34.0,4.4,7.4,0.0,11.8,2023,737,12,False,False,False,False,True
63.0,4.7,8.366,0.0,13.066,2023,737,12,False,False,False,False,True
26.0,4.7,7.9,0.0,12.6,2023,737,12,False,False,False,False,True
0.0,4.0,7.067,0.0,11.067,2023,738,12,False,False,True,False,False
0.0,4.7,8.55,0.0,13.25,2023,94,90,False,False,False,False,True
0.0,4.7,7.35,0.0,12.05,2023,94,90,False,False,False,True,False
0.0,3.7,7.45,0.0,11.15,2022,64,90,False,False,False,False,True
0.0,3.8,8.3,0.0,12.1,2022,64,90,False,False,False,True,False
24.0,4.3,8.6,0.0,12.9,2023,64,90,True,False,False,False,False
39.0,4.5,8.0,0.0,12.5,2023,271,88,False,False,False,False,True
12.0,4.3,7.75,0.0,12.05,2023,706,23,False,False,False,False,True
38.0,4.3,7.0,0.0,11.3,2023,706,23,False,False,False,False,True
28.0,4.3,7.166,0.0,11.466,2023,706,23,False,False,False,False,True
0.0,3.3,6.933,0.0,10.233,2023,707,23,False,False,True,False,False
15.0,5.0,7.0,0.0,12.0,2022,356,94,True,False,False,False,False
14.0,5.0,8.1,0.0,13.1,2022,356,94,False,False,False,False,True
17.0,4.2,8.1,0.0,12.3,2022,194,31,False,False,False,False,True
0.0,5.3,8.05,0.0,13.35,2022,467,90,False,False,False,False,True
0.0,5.3,8.3,0.0,13.6,2022,467,90,False,False,False,True,False
4.0,5.3,8.5,0.0,13.8,2023,467,90,True,False,False,False,False
15.0,4.8,8.15,0.0,12.95,2022,467,90,True,False,False,False,False
36.0,5.5,7.2,0.0,12.7,2023,467,90,True,False,False,False,False
26.0,5.3,6.0,0.0,11.3,2023,467,90,True,False,False,False,False
15.0,5.3,6.75,0.0,12.05,2022,469,90,False,False,False,False,True
24.0,3.5,7.6,0.0,11.1,2023,325,17,False,False,False,False,True
0.0,3.4,5.9,0.0,9.3,2023,324,17,False,False,True,False,False
46.0,5.1,6.85,0.0,11.95,2023,553,10,False,False,False,False,True
64.0,4.5,6.55,0.0,11.05,2023,660,90,True,False,False,False,False
7.0,5.4,8.4,0.0,13.8,2023,583,12,True,False,False,False,False
15.0,5.3,8.566,0.0,13.866,2023,583,12,False,False,False,False,True
0.0,5.3,8.566,0.0,13.866,2023,583,12,False,True,False,False,False
3.0,5.3,8.766,0.0,14.066,2023,583,12,False,False,False,True,False
8.0,5.3,8.2,0.0,13.5,2023,583,12,False,False,False,False,True
24.0,4.6,7.25,0.0,11.85,2022,202,31,False,False,False,False,True
32.0,2.0,8.2,6.0,4.2,2023,202,31,False,False,False,False,True
46.0,3.4,7.033,0.0,10.433,2023,570,14,False,False,False,False,True
88.0,4.3,7.866,0.0,12.166,2023,392,61,False,False,False,False,True
35.0,2.9,8.533,0.0,11.433,2023,335,67,False,False,False,False,True
53.0,3.5,7.433,0.0,10.933,2023,335,67,False,False,False,False,True
21.0,4.8,6.45,0.0,11.25,2022,465,12,False,False,False,False,True
74.0,4.9,7.8,0.0,12.7,2022,178,42,False,False,False,False,True
42.0,4.7,8.466,0.0,13.166,2022,178,42,False,False,False,False,True
101.0,4.9,6.966,0.0,11.866,2023,178,42,False,False,False,False,True
31.0,4.0,7.65,0.0,11.65,2023,23,90,True,False,False,False,False
94.0,3.7,8.8,0.0,12.5,2023,248,7,False,False,False,False,True
82.0,4.7,7.533,0.0,12.233,2022,519,7,False,False,False,False,True
50.0,4.7,5.367,0.0,10.067,2023,199,60,False,False,False,False,True
35.0,4.7,7.6,0.0,12.3,2023,199,60,False,False,False,False,True
113.0,4.0,8.133,0.0,12.133,2023,199,60,False,False,False,False,True
21.0,4.8,8.1,0.0,12.9,2023,199,60,False,False,False,False,True
21.0,4.8,7.533,0.0,12.333,2023,199,60,False,False,False,False,True
16.0,5.3,7.6,0.0,12.9,2022,440,35,True,False,False,False,False
100.0,5.0,7.133,0.0,12.133,2022,440,35,False,False,False,False,True
22.0,5.3,8.2,0.0,13.5,2022,440,35,False,False,False,False,True
13.0,5.3,8.0,0.0,13.3,2022,440,35,False,True,False,False,False
14.0,5.3,8.066,0.0,13.366,2023,440,35,True,False,False,False,False
29.0,5.3,8.266,0.0,13.566,2023,440,35,False,False,False,False,True
0.0,5.3,7.966,0.0,13.266,2023,440,35,False,True,False,False,False
0.0,4.9,7.5,0.0,12.4,2023,119,90,False,False,False,False,True
0.0,4.4,7.25,0.0,11.65,2023,119,90,False,False,False,True,False
15.0,4.5,8.25,0.0,12.75,2023,119,90,True,False,False,False,False
115.0,3.2,7.966,0.0,11.166,2023,16,43,False,False,False,False,True
22.0,4.4,8.15,0.0,12.55,2022,204,90,True,False,False,False,False
26.0,4.2,7.85,0.0,12.05,2022,463,90,True,False,False,False,False
6.0,4.4,8.8,0.0,13.2,2022,62,2,False,False,False,True,False
6.0,4.4,8.8,0.0,13.2,2022,62,2,False,False,False,True,False
7.0,4.4,8.633,0.0,13.033,2022,62,2,False,False,False,False,True
7.0,4.4,8.633,0.0,13.033,2022,62,2,False,False,False,False,True
73.0,4.3,8.6,0.0,12.9,2023,62,2,False,False,False,False,True
16.0,4.4,8.6,0.0,13.0,2023,62,2,True,False,False,False,False
64.0,4.1,8.366,0.0,12.466,2023,62,2,False,False,False,False,True
12.0,4.2,8.5,0.0,12.7,2023,62,2,False,False,False,False,True
23.0,3.5,7.65,0.0,11.15,2023,27,19,False,False,False,False,True
34.0,3.9,8.3,0.0,12.2,2023,27,19,False,False,False,False,True
0.0,3.9,8.133,0.0,12.033,2023,28,19,False,False,True,False,False
37.0,4.0,7.833,0.0,11.833,2023,211,59,False,False,False,False,True
47.0,4.8,7.0,0.0,11.8,2023,184,45,False,False,False,False,True
0.0,4.7,8.333,0.0,13.033,2023,431,10,False,False,True,False,False
37.0,4.9,8.366,0.0,13.266,2022,457,62,False,False,False,False,True
4.0,5.6,8.2,0.0,13.8,2023,457,62,False,False,False,True,False
6.0,5.6,7.966,0.0,13.566,2023,457,62,False,False,False,False,True
29.0,5.2,8.366,0.0,13.566,2022,559,30,False,False,False,False,True
6.0,4.9,8.266,0.0,13.166,2022,559,30,False,False,False,True,False
8.0,5.3,8.533,0.0,13.833,2022,559,30,False,False,False,False,True
12.0,5.3,8.033,0.0,13.333,2022,559,30,False,True,False,False,False
6.0,5.0,8.15,0.0,13.15,2023,286,79,False,False,False,False,True
4.0,5.0,8.1,0.0,13.1,2023,286,79,False,False,False,True,False
4.0,5.0,8.25,0.0,13.25,2022,286,79,False,False,False,False,True
4.0,5.0,8.6,0.0,13.6,2022,286,79,False,False,False,True,False
8.0,5.0,7.333,0.0,12.333,2023,286,79,False,False,False,True,False
8.0,5.0,8.65,0.0,13.65,2023,286,79,False,False,False,False,True
83.0,5.0,7.233,0.0,12.233,2022,286,79,False,False,False,False,True
14.0,5.0,8.0,0.0,13.0,2022,286,79,False,False,False,False,True
0.0,5.0,8.35,0.0,13.35,2022,286,79,False,False,False,False,True
8.0,5.0,7.5,0.0,12.5,2022,286,79,False,False,False,True,False
35.0,5.3,8.133,0.0,13.433,2023,286,79,False,False,False,False,True
19.0,5.0,8.0,0.0,13.0,2023,286,79,False,False,False,False,True
8.0,4.8,7.3,0.0,12.1,2023,286,79,False,False,False,True,False
8.0,5.0,8.366,0.0,13.366,2023,286,79,False,False,False,False,True
25.0,4.8,5.6,0.0,10.4,2023,286,79,False,False,False,False,True
26.0,5.0,8.166,0.0,13.166,2023,286,79,False,False,False,False,True
5.0,5.1,8.3,0.0,13.4,2023,286,79,False,False,False,True,False
8.0,5.1,7.9,0.0,13.0,2023,286,79,False,False,False,False,True
15.0,4.8,8.166,0.0,12.966,2022,632,88,False,False,False,False,True
10.0,4.7,8.0,0.0,12.7,2022,632,88,False,False,False,False,True
22.0,4.8,7.9,0.0,12.7,2022,632,88,False,False,False,False,True
11.0,5.2,8.1,0.0,13.3,2022,432,30,False,False,False,False,True
31.0,5.3,8.2,0.0,13.5,2023,432,30,False,False,False,False,True
29.0,5.3,7.833,0.0,13.133,2023,432,30,False,False,False,False,True
17.0,5.3,8.15,0.0,13.45,2023,432,30,False,False,False,False,True
10.0,5.8,8.3,0.0,14.1,2023,75,62,False,False,False,False,True
88.0,4.9,7.5,0.0,12.4,2022,667,28,False,False,False,False,True
12.0,5.3,7.6,0.0,12.9,2022,667,28,False,False,False,False,True
41.0,4.9,5.8,0.0,10.7,2023,667,28,False,False,False,False,True
46.0,4.6,8.4,0.0,13.0,2022,667,28,False,False,False,False,True
19.0,4.9,6.7,0.0,11.6,2022,667,28,False,False,False,False,True
21.0,4.8,7.5,0.0,12.3,2023,667,28,True,False,False,False,False
121.0,4.7,7.2,0.0,11.9,2023,667,28,False,False,False,False,True
15.0,5.2,7.833,0.0,13.033,2023,667,28,True,False,False,False,False
36.0,5.2,7.8,0.0,13.0,2023,667,28,False,False,False,False,True
5.0,5.2,7.25,0.0,12.45,2023,667,28,False,False,False,False,True
5.0,5.2,7.95,0.0,13.15,2023,667,28,False,False,False,True,False
81.0,4.7,8.133,0.0,12.833,2023,201,64,False,False,False,False,True
12.0,4.2,8.2,0.0,12.4,2022,201,64,True,False,False,False,False
20.0,4.2,8.4,0.0,12.6,2022,201,64,False,False,False,False,True
0.0,4.4,8.033,0.0,12.433,2023,201,64,True,False,False,False,False
0.0,3.4,9.0,0.0,12.4,2023,619,64,True,False,False,False,False
24.0,3.4,8.75,0.0,12.15,2022,620,64,False,False,False,False,True
12.0,4.9,8.4,0.0,13.3,2022,569,93,False,False,False,False,True
27.0,4.0,6.4,0.0,10.4,2023,5,38,False,False,False,False,True
30.0,5.2,8.333,0.0,13.533,2023,197,88,False,False,False,False,True
21.0,6.3,7.5,0.0,13.8,2022,610,49,False,False,False,False,True
0.0,6.4,8.3,0.0,14.7,2022,610,49,False,True,False,False,False
2.0,6.4,8.15,0.0,14.55,2023,610,49,False,False,False,False,True
22.0,5.9,7.866,0.0,13.766,2022,217,12,False,False,False,False,True
8.0,5.0,6.1,0.0,11.1,2023,217,12,False,False,False,True,False
8.0,5.7,8.433,0.0,14.133,2023,217,12,False,False,False,False,True
0.0,5.8,8.233,0.0,14.033,2023,217,12,False,True,False,False,False
0.0,5.4,8.533,0.0,13.933,2023,217,12,False,True,False,False,False
0.0,5.1,7.033,0.0,12.133,2023,217,12,False,False,True,False,False
1.0,5.6,8.05,0.0,13.65,2022,217,12,True,False,False,False,False
18.0,5.3,7.5,0.0,12.8,2022,217,12,False,False,False,False,True
3.0,5.7,8.0,0.0,13.7,2023,217,12,False,False,False,True,False
4.0,6.0,8.35,0.0,14.35,2023,217,12,False,False,False,False,True
12.0,5.6,7.233,0.0,12.833,2023,217,12,True,False,False,False,False
24.0,5.6,7.166,0.0,12.766,2023,217,12,False,False,False,False,True
55.0,4.7,8.133,0.0,12.833,2022,59,44,False,False,False,False,True
42.0,4.7,8.6,0.0,13.3,2023,59,44,False,False,False,False,True
48.0,4.7,8.133,0.0,12.833,2023,59,44,False,False,False,False,True
0.0,4.9,7.7,0.0,12.6,2022,283,90,False,False,False,False,True
0.0,4.9,7.45,0.0,12.35,2022,283,90,False,False,False,True,False
10.0,4.6,8.45,0.0,13.05,2023,283,90,True,False,False,False,False
14.0,4.6,8.35,0.0,12.95,2022,283,90,True,False,False,False,False
11.0,4.9,8.4,0.0,13.3,2023,283,90,True,False,False,False,False
0.0,5.0,8.05,0.0,13.05,2023,283,90,False,False,False,False,True
0.0,4.7,7.2,0.0,11.9,2023,283,90,False,False,False,True,False
23.0,4.9,6.65,0.0,11.55,2023,283,90,True,False,False,False,False
23.0,4.2,7.4,0.0,11.6,2022,652,8,False,False,False,False,True
17.0,4.3,7.466,0.0,11.766,2022,652,8,False,False,False,False,True
25.0,3.5,8.25,0.0,11.75,2022,136,31,False,False,False,False,True
96.0,4.8,7.7,0.0,12.5,2023,530,35,False,False,False,False,True
34.0,4.5,7.133,0.0,11.633,2023,530,35,False,False,False,False,True
51.0,4.9,7.9,0.0,12.8,2023,530,35,False,False,False,False,True
30.0,4.0,8.233,0.0,12.233,2023,495,21,False,False,False,False,True
14.0,4.1,8.1,0.0,12.2,2022,296,94,True,False,False,False,False
23.0,4.1,8.1,0.0,12.2,2022,296,94,False,False,False,False,True
0.0,3.9,8.666,0.0,12.566,2022,297,31,False,False,False,False,True
77.0,5.7,7.2,0.0,12.9,2023,19,25,False,False,False,False,True
7.0,5.3,7.166,0.0,12.466,2023,19,25,False,False,False,True,False
8.0,5.5,8.1,0.0,13.6,2023,19,25,False,False,False,False,True
5.0,5.7,7.466,0.0,13.166,2023,19,25,False,False,False,True,False
2.0,5.7,8.366,0.0,14.066,2023,19,25,False,False,False,False,True
43.0,5.0,5.9,0.0,10.9,2023,19,25,False,False,False,False,True
3.0,5.5,8.466,0.0,13.966,2023,19,25,False,False,False,True,False
8.0,5.5,8.033,0.0,13.533,2023,19,25,False,False,False,False,True
41.0,5.1,8.233,0.0,13.333,2023,710,12,False,False,False,False,True
0.0,4.5,5.766,0.0,10.266,2023,710,12,False,True,False,False,False
0.0,5.1,8.167,0.0,13.267,2023,710,12,False,True,False,False,False
0.0,4.5,6.167,0.0,10.667,2023,710,12,False,False,True,False,False
41.0,4.8,7.65,0.0,12.45,2023,710,12,False,False,False,False,True
24.0,4.0,5.066,0.0,9.066,2023,710,12,True,False,False,False,False
8.0,4.4,7.4,0.0,11.8,2023,710,12,False,False,False,True,False
11.0,4.9,8.4,0.0,13.3,2023,710,12,False,False,False,False,True
16.0,5.5,7.4,0.0,12.9,2022,73,49,False,False,False,False,True
123.0,4.6,6.866,0.0,11.466,2022,395,91,False,False,False,False,True
16.0,4.8,8.0,0.0,12.8,2023,395,91,False,False,False,False,True
12.0,5.0,7.133,0.0,12.133,2022,395,91,False,False,False,False,True
0.0,4.6,8.633,0.0,13.233,2023,395,91,False,False,False,False,True
24.0,4.6,7.133,0.0,11.733,2023,395,91,True,False,False,False,False
50.0,4.8,8.433,0.0,13.233,2023,395,91,False,False,False,False,True
28.0,4.6,7.533,0.0,12.133,2023,395,91,False,False,False,False,True
13.0,4.6,8.1,0.0,12.7,2023,395,91,False,False,False,False,True
45.0,3.7,6.867,0.0,10.567,2023,688,60,False,False,False,False,True
48.0,3.9,7.2,0.0,11.1,2023,688,60,False,False,False,False,True
129.0,4.2,7.2,0.0,11.4,2023,688,60,False,False,False,False,True
40.0,4.0,6.966,0.0,10.966,2023,688,60,False,False,False,False,True
29.0,4.2,7.633,0.0,11.833,2023,688,60,False,False,False,False,True
19.0,4.5,7.0,0.0,11.5,2023,348,19,False,False,False,False,True
38.0,4.9,6.866,0.0,11.766,2023,346,19,False,False,False,False,True
0.0,4.8,7.0,0.0,11.8,2023,347,19,False,True,False,False,False
0.0,5.1,8.267,0.0,13.367,2023,347,19,False,False,True,False,False
20.0,5.7,8.1,0.0,13.8,2023,172,19,False,False,False,False,True
1.0,5.6,8.15,0.0,13.75,2023,172,19,True,False,False,False,False
1.0,5.6,8.2,0.0,13.8,2023,172,19,False,False,False,True,False
1.0,5.6,7.6,0.0,13.2,2023,172,19,False,False,False,False,True
2.0,5.7,8.066,0.0,13.766,2023,172,19,True,False,False,False,False
15.0,4.9,8.2,0.0,13.1,2023,172,19,False,False,False,False,True
0.0,5.6,8.567,0.0,14.167,2023,171,19,False,True,False,False,False
0.0,5.1,8.3,0.0,13.4,2023,171,19,False,False,True,False,False
23.0,4.7,8.25,0.0,12.95,2023,112,90,True,False,False,False,False
29.0,4.4,6.9,0.0,11.3,2022,78,31,False,False,False,False,True
0.0,4.9,8.0,0.0,12.9,2023,280,59,False,True,False,False,False
0.0,5.1,8.267,0.0,13.367,2023,280,59,False,False,True,False,False
21.0,4.2,7.533,0.0,11.733,2023,99,46,True,False,False,False,False
41.0,4.2,7.266,0.0,11.466,2023,99,46,False,False,False,False,True
0.0,4.3,7.367,0.0,11.667,2023,100,46,False,False,True,False,False
13.0,4.8,8.233,0.0,13.033,2023,56,45,False,False,False,False,True
12.0,5.2,7.5,0.0,12.7,2022,403,31,False,False,False,False,True
37.0,4.2,7.3,0.0,11.5,2023,403,31,False,False,False,False,True
17.0,3.0,6.7,0.0,9.7,2022,602,80,True,False,False,False,False
32.0,3.0,7.7,0.0,10.7,2022,602,80,False,False,False,False,True
0.0,4.2,7.9,0.0,12.1,2023,226,17,False,False,True,False,False
0.0,4.3,7.75,0.0,12.05,2022,708,90,False,False,False,False,True
0.0,4.3,6.75,0.0,11.05,2022,708,90,False,False,False,True,False
36.0,4.3,6.75,0.0,11.05,2023,708,90,True,False,False,False,False
70.0,3.9,6.7,0.0,10.6,2023,708,90,True,False,False,False,False
23.0,4.4,8.0,0.0,12.4,2022,490,90,True,False,False,False,False
68.0,5.0,5.7,0.0,10.7,2023,490,90,True,False,False,False,False
0.0,5.1,7.95,0.0,13.05,2023,490,90,False,False,False,False,True
0.0,5.1,8.2,0.0,13.3,2023,490,90,False,False,False,True,False
20.0,4.6,7.5,0.0,12.1,2023,490,90,True,False,False,False,False
16.0,5.0,8.45,0.0,13.45,2023,677,10,False,False,False,False,True
0.0,4.8,7.45,0.0,12.25,2022,133,90,False,False,False,False,True
0.0,4.5,5.85,0.0,10.35,2022,133,90,False,False,False,True,False
17.0,4.5,8.1,0.0,12.6,2023,133,90,True,False,False,False,False
77.0,4.4,5.15,0.0,9.55,2023,133,90,True,False,False,False,False
22.0,4.3,8.1,0.0,12.4,2023,683,90,True,False,False,False,False
92.0,3.5,8.466,0.0,11.966,2022,148,42,False,False,False,False,True
21.0,5.0,7.1,0.0,12.1,2022,330,31,True,False,False,False,False
12.0,6.1,8.166,0.0,14.266,2022,330,31,False,False,False,False,True
0.0,5.8,8.2,0.0,14.0,2022,330,31,False,True,False,False,False
1.0,5.7,8.3,0.0,14.0,2022,330,31,False,False,False,True,False
4.0,5.7,8.4,0.0,14.1,2022,330,31,False,False,False,False,True
1.0,5.7,8.7,0.0,14.4,2022,330,31,False,False,False,True,False
1.0,5.7,8.65,0.0,14.35,2022,330,31,False,False,False,False,True
15.0,5.5,8.2,0.0,13.7,2022,330,31,False,False,False,False,True
4.0,6.0,7.9,0.0,13.9,2022,330,31,False,True,False,False,False
7.0,5.7,6.566,0.0,12.266,2022,330,26,False,False,False,True,False
1.0,5.8,8.7,0.0,14.5,2022,330,26,False,False,False,False,True
5.0,5.5,7.85,0.0,13.35,2022,292,90,True,False,False,False,False
27.0,5.5,7.35,0.0,12.85,2023,292,90,True,False,False,False,False
28.0,5.0,5.95,0.0,10.95,2023,292,90,True,False,False,False,False
60.0,4.5,6.85,0.0,11.35,2023,91,90,True,False,False,False,False
130.0,4.5,6.366,0.0,10.866,2022,48,81,False,False,False,False,True
40.0,4.9,8.333,0.0,13.233,2022,48,81,False,False,False,False,True
54.0,4.3,7.9,0.0,12.2,2023,24,3,False,False,False,False,True
18.0,4.1,8.7,0.0,12.8,2022,304,90,True,False,False,False,False
73.0,4.4,7.966,0.0,12.366,2023,293,21,False,False,False,False,True
12.0,4.6,7.6,0.0,12.2,2023,15,5,False,False,False,False,True
96.0,4.5,7.066,0.0,11.566,2022,15,5,False,False,False,False,True
31.0,4.2,7.25,0.0,11.45,2022,15,5,False,False,False,False,True
9.0,4.7,7.55,0.0,12.25,2023,476,59,True,False,False,False,False
13.0,4.7,7.35,0.0,12.05,2023,476,59,False,False,False,False,True
0.0,4.5,8.333,0.0,12.833,2023,477,59,False,True,False,False,False
0.0,4.4,7.033,0.0,11.433,2023,477,59,False,False,True,False,False
3.0,5.0,8.45,0.0,13.45,2022,579,90,True,False,False,False,False
28.0,4.9,7.5,0.0,12.4,2023,521,66,False,False,False,False,True
43.0,3.7,6.433,0.0,10.133,2023,521,66,False,False,False,False,True
32.0,3.2,6.966,0.0,10.166,2023,521,66,False,False,False,False,True
27.0,4.8,8.533,0.0,13.332999999999998,2023,520,66,False,False,False,False,True
26.0,4.6,6.333,0.0,10.933,2022,374,68,False,False,False,False,True
21.0,4.9,6.3,0.0,11.2,2022,374,68,False,False,False,False,True
21.0,4.6,7.366,0.0,11.966,2022,374,68,False,False,False,False,True
11.0,4.6,8.1,0.0,12.7,2023,374,68,False,False,False,False,True
80.0,4.6,8.233,0.0,12.833,2023,374,68,False,False,False,False,True
43.0,4.8,8.066,0.0,12.866,2023,374,68,False,False,False,False,True
16.0,4.8,7.166,0.0,11.966,2022,628,68,False,False,False,False,True
43.0,4.2,6.15,0.0,10.35,2023,628,68,False,False,False,False,True
99.0,4.8,6.366,0.0,11.166,2022,628,68,False,False,False,False,True
127.0,4.9,6.7,0.0,11.6,2023,628,68,False,False,False,False,True
37.0,4.4,7.033,0.0,11.433,2023,628,68,False,False,False,False,True
23.0,4.7,7.666,0.0,12.366,2023,628,68,False,False,False,False,True
44.0,4.4,6.333,0.0,10.733,2023,628,68,False,False,False,False,True
76.0,4.7,7.666,0.0,12.366,2023,628,68,False,False,False,False,True
55.0,4.7,7.5,0.0,12.2,2023,629,68,False,False,False,False,True
131.0,4.7,6.066,0.0,10.766,2022,475,7,False,False,False,False,True
7.0,5.0,7.5,0.0,12.5,2022,475,7,False,False,False,True,False
5.0,5.0,8.3,0.0,13.3,2022,475,7,False,False,False,False,True
27.0,5.3,7.3,0.0,12.6,2023,475,7,False,False,False,False,True
116.0,4.9,7.133,0.0,12.033,2023,475,7,False,False,False,False,True
2.0,5.5,8.266,0.0,13.766,2023,475,7,False,False,False,True,False
3.0,5.5,8.5,0.0,14.0,2023,475,7,False,False,False,False,True
8.0,4.9,7.366,0.0,12.266,2023,475,7,False,False,False,True,False
7.0,5.5,7.966,0.0,13.466,2023,475,7,False,False,False,False,True
9.0,5.5,8.0,0.0,13.5,2023,475,7,False,False,False,False,True
6.0,5.9,8.4,0.0,14.3,2022,276,20,False,False,False,True,False
4.0,5.9,8.566,0.0,14.466,2022,276,20,False,False,False,False,True
1.0,5.3,8.8,0.0,14.1,2022,276,20,False,False,False,False,True
7.0,5.5,6.866,0.0,12.366,2022,276,20,False,False,False,True,False
2.0,5.9,8.5,0.0,14.4,2023,276,20,False,False,False,True,False
4.0,5.6,8.6,0.0,14.2,2023,276,20,False,False,False,False,True
64.0,5.3,7.766,0.0,13.066,2023,276,20,False,False,False,False,True
35.0,5.2,6.2,0.0,11.4,2023,276,20,False,False,False,False,True
49.0,5.3,7.533,0.0,12.833,2023,276,20,False,False,False,False,True
1.0,5.9,8.566,0.0,14.466,2022,276,20,False,False,False,True,False
3.0,5.3,8.85,0.0,14.15,2022,276,20,False,False,False,False,True
14.0,6.0,8.1,0.0,14.1,2022,456,20,False,False,False,False,True
8.0,5.6,7.4,0.0,13.0,2022,456,20,False,False,False,True,False
7.0,5.3,8.5,0.0,13.8,2022,456,20,False,False,False,False,True
9.0,5.3,7.566,0.0,12.866,2022,456,20,False,False,False,False,True
1.0,6.0,8.45,0.0,14.45,2023,456,20,False,False,False,False,True
8.0,5.9,7.15,0.0,13.05,2023,456,20,False,False,False,True,False
1.0,6.0,8.4,0.0,14.4,2022,456,20,False,False,False,True,False
1.0,5.8,8.433,0.0,14.233,2022,456,20,False,False,False,False,True
1.0,5.8,8.65,0.0,14.45,2022,456,20,False,False,False,False,True
1.0,5.8,8.55,0.0,14.35,2022,456,20,False,False,False,True,False
54.0,5.8,7.433,0.0,13.233,2023,456,20,False,False,False,False,True
9.0,5.3,8.0,0.0,13.3,2023,456,20,False,False,False,False,True
3.0,5.5,8.05,0.0,13.55,2022,456,20,True,False,False,False,False
3.0,5.8,8.333,0.0,14.133,2022,456,20,False,False,False,True,False
5.0,5.5,8.4,0.0,13.9,2022,456,20,False,False,False,False,True
7.0,3.7,7.8,0.0,11.5,2023,621,31,False,False,False,True,False
9.0,4.1,8.5,0.0,12.6,2023,621,31,False,False,False,False,True
19.0,4.9,8.6,0.0,13.5,2023,413,45,False,False,False,False,True
7.0,4.9,8.7,0.0,13.6,2023,413,45,True,False,False,False,False
23.0,5.0,8.1,0.0,13.1,2023,413,45,False,False,False,False,True
0.0,2.6,7.7,0.0,10.3,2023,49,17,False,False,True,False,False
68.0,4.0,8.5,0.0,12.5,2022,647,36,False,False,False,False,True
102.0,3.9,8.466,0.0,12.366,2023,595,59,False,False,False,False,True
10.0,3.9,8.15,0.0,12.05,2023,595,59,False,False,False,False,True
17.0,3.9,8.5,0.0,12.4,2023,595,59,True,False,False,False,False
29.0,3.9,8.533,0.0,12.433,2023,595,59,False,False,False,False,True
127.0,4.6,6.433,0.0,11.033,2022,187,66,False,False,False,False,True
28.0,4.6,7.933,0.0,12.533,2023,187,66,False,False,False,False,True
0.0,4.1,5.867,0.0,9.967,2023,185,66,False,False,True,False,False
20.0,5.0,6.3,0.3,11.0,2022,115,59,False,False,False,False,True
47.0,4.4,7.5,0.0,11.9,2023,404,90,True,False,False,False,False
66.0,4.5,7.133,0.0,11.633,2023,37,36,False,False,False,False,True
100.0,4.4,7.466,0.0,11.866,2023,37,36,False,False,False,False,True
69.0,4.0,6.65,0.0,10.65,2023,156,90,True,False,False,False,False
0.0,3.9,8.2,0.0,12.1,2023,596,59,False,False,True,False,False
100.0,5.0,7.133,0.0,12.133,2022,320,62,False,False,False,False,True
23.0,4.6,8.866,0.0,13.466,2022,320,62,False,False,False,False,True
24.0,5.6,8.066,0.0,13.666,2023,320,62,False,False,False,False,True
34.0,5.0,8.0,0.0,13.0,2023,320,62,False,False,False,False,True
7.0,5.4,7.366,0.0,12.766,2023,320,62,False,False,False,True,False
4.0,5.0,8.4,0.0,13.4,2023,320,62,False,False,False,False,True
14.0,5.0,7.45,0.0,12.45,2023,321,62,False,False,False,False,True
63.0,4.3,8.3,0.0,12.6,2022,459,43,False,False,False,False,True
27.0,3.9,6.25,0.0,10.15,2023,459,43,False,False,False,False,True
87.0,4.2,8.0,0.0,12.2,2023,459,43,False,False,False,False,True
4.0,4.5,8.9,0.0,13.4,2022,698,90,True,False,False,False,False
