Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_TeamQual,round_final,round_qual
25.0,5.5,6.5,0.0,12.0,2023,251,55,False,False,False,False,True
34.0,5.8,7.4,0.0,13.2,2023,251,55,False,False,False,False,True
16.0,3.8,8.6,0.0,12.4,2022,10,13,False,False,False,False,True
42.0,4.7,6.833,0.0,11.533,2023,519,58,False,False,False,False,True
81.0,4.1,8.533,0.0,12.633,2023,513,91,False,False,False,False,True
73.0,4.1,6.733,0.0,10.832999999999998,2023,513,91,False,False,False,False,True
1.0,6.2,8.6,0.0,14.8,2023,385,49,True,False,False,False,False
6.0,6.1,8.1,0.0,14.2,2023,385,49,False,False,False,True,False
6.0,6.1,8.6,0.0,14.7,2023,385,49,False,False,False,False,True
0.0,6.1,6.966,0.0,13.066,2023,385,49,False,True,False,False,False
48.0,4.1,7.0,0.0,11.1,2023,668,92,True,False,False,False,False
31.0,5.7,6.4,0.0,12.1,2023,293,92,True,False,False,False,False
0.0,6.0,7.5,0.0,13.5,2023,293,92,False,False,False,False,True
0.0,6.1,7.75,0.0,13.85,2023,293,92,False,False,False,True,False
30.0,4.7,6.9,0.0,11.6,2023,174,40,False,False,False,False,True
30.0,4.7,7.4,0.0,12.1,2023,382,92,True,False,False,False,False
0.0,5.4,5.95,0.0,11.35,2022,688,92,False,False,False,False,True
0.0,4.8,8.7,0.0,13.5,2022,688,92,False,False,False,True,False
11.0,4.8,8.35,0.0,13.15,2023,688,92,True,False,False,False,False
0.0,5.0,8.5,0.0,13.5,2023,688,92,False,False,False,False,True
0.0,5.0,7.5,0.0,12.5,2023,688,92,False,False,False,True,False
8.0,4.7,8.7,0.0,13.4,2023,688,92,True,False,False,False,False
0.0,5.1,8.267,0.0,13.367,2023,689,92,False,True,False,False,False
0.0,5.1,7.633,0.0,12.733,2023,689,92,False,False,True,False,False
42.0,3.1,7.4,0.0,10.5,2023,724,87,False,False,False,False,True
52.0,3.4,6.466,0.0,9.866,2023,724,87,False,False,False,False,True
32.0,4.3,5.733,0.0,10.033,2023,724,87,False,False,False,False,True
18.0,4.0,7.55,0.0,11.55,2023,627,32,False,False,False,False,True
11.0,5.7,8.5,0.0,14.2,2022,766,13,False,False,False,False,True
6.0,5.7,8.6,0.0,14.3,2023,766,13,False,False,False,False,True
4.0,5.7,8.6,0.0,14.3,2023,766,13,False,False,False,True,False
28.0,5.7,7.966,0.0,13.666,2023,766,13,False,False,False,False,True
0.0,5.7,8.5,0.0,14.2,2023,766,13,False,True,False,False,False
1.0,5.7,8.7,0.0,14.4,2023,766,13,False,False,False,True,False
2.0,5.7,8.266,0.0,13.966,2023,766,13,False,False,False,False,True
0.0,5.0,7.0,0.0,12.0,2023,767,13,False,True,False,False,False
0.0,4.8,7.5,0.0,12.3,2023,767,13,False,False,True,False,False
1.0,6.4,8.9,0.0,15.3,2022,480,42,False,False,False,True,False
1.0,6.3,8.933,0.0,15.233,2022,480,42,False,False,False,False,True
1.0,6.4,8.7,0.0,15.1,2023,480,42,False,False,False,True,False
3.0,6.4,8.533,0.0,14.933,2023,480,42,False,False,False,False,True
2.0,5.6,8.533,0.0,14.133,2022,480,63,False,False,False,True,False
2.0,5.7,8.65,0.0,14.35,2022,480,63,False,False,False,False,True
0.0,5.0,8.15,0.0,13.15,2023,97,92,False,False,False,False,True
0.0,5.0,7.85,0.0,12.85,2023,97,92,False,False,False,True,False
0.0,4.0,6.8,0.0,10.8,2022,69,92,False,False,False,False,True
0.0,3.7,7.3,0.0,11.0,2022,69,92,False,False,False,True,False
72.0,3.9,7.65,3.0,8.55,2023,69,92,True,False,False,False,False
27.0,3.6,6.1,0.3,9.4,2023,728,24,False,False,False,False,True
62.0,3.0,5.633,0.0,8.633,2023,728,24,False,False,False,False,True
49.0,3.9,5.6,0.0,9.5,2023,728,24,False,False,False,False,True
15.0,5.0,6.8,0.0,11.8,2022,353,96,True,False,False,False,False
19.0,5.0,7.3,0.0,12.3,2022,353,96,False,False,False,False,True
13.0,4.3,7.75,0.0,12.05,2022,193,32,False,False,False,False,True
0.0,4.2,5.8,0.0,10.0,2022,468,92,False,False,False,False,True
0.0,4.6,6.7,0.0,11.3,2022,468,92,False,False,False,True,False
28.0,4.6,6.9,0.0,11.5,2023,468,92,True,False,False,False,False
24.0,4.2,7.9,0.0,12.1,2022,468,92,True,False,False,False,False
57.0,4.6,5.95,0.0,10.55,2023,468,92,True,False,False,False,False
0.0,4.3,8.15,0.0,12.45,2023,468,92,False,False,False,False,True
0.0,4.6,7.75,0.0,12.35,2023,468,92,False,False,False,True,False
33.0,4.2,4.75,0.0,8.95,2023,468,92,True,False,False,False,False
29.0,5.0,7.4,0.0,12.4,2023,564,11,False,False,False,False,True
27.0,4.9,7.4,0.0,12.3,2023,686,92,True,False,False,False,False
19.0,4.8,7.8,0.0,12.6,2023,601,13,True,False,False,False,False
67.0,4.9,8.033,0.0,12.933,2023,601,13,False,False,False,False,True
0.0,4.2,6.833,0.0,11.033,2023,601,13,False,True,False,False,False
31.0,3.1,6.0,4.0,5.1,2022,201,32,False,False,False,False,True
40.0,3.6,6.966,0.0,10.566,2023,584,15,False,False,False,False,True
130.0,2.6,6.8,3.0,6.4,2023,388,61,False,False,False,False,True
30.0,4.4,6.6,0.0,11.0,2022,466,13,False,False,False,False,True
49.0,5.1,5.85,0.0,10.95,2023,132,92,True,False,False,False,False
91.0,4.2,7.833,0.0,12.033,2022,180,42,False,False,False,False,True
33.0,4.5,7.7,0.0,12.2,2023,180,42,False,False,False,False,True
84.0,4.2,7.533,0.0,11.733,2022,180,42,False,False,False,False,True
89.0,4.5,7.366,0.0,11.866,2023,180,42,False,False,False,False,True
34.0,3.7,6.6,0.0,10.3,2023,22,92,True,False,False,False,False
48.0,5.1,7.8,0.0,12.9,2022,527,8,False,False,False,False,True
45.0,5.4,7.966,0.0,13.366,2023,527,8,False,False,False,False,True
29.0,5.8,6.333,0.0,12.133,2023,527,8,False,False,False,False,True
34.0,5.6,5.767,0.0,11.367,2023,197,60,False,False,False,False,True
36.0,5.3,6.633,0.0,11.933,2023,197,60,False,False,False,False,True
13.0,5.7,7.866,0.0,13.566,2023,197,60,False,False,False,False,True
21.0,5.7,8.0,0.0,13.7,2023,197,60,False,False,False,False,True
9.0,6.3,6.7,0.0,13.0,2023,92,92,True,False,False,False,False
5.0,6.3,7.8,0.0,14.1,2023,92,92,True,False,False,False,False
22.0,5.0,7.966,0.0,12.966,2022,520,95,False,False,False,False,True
19.0,5.2,7.9,0.0,13.1,2023,520,95,False,False,False,False,True
36.0,5.6,5.5,0.0,11.1,2023,520,95,False,False,False,False,True
32.0,5.7,6.733,0.0,12.433,2023,520,95,False,False,False,False,True
5.0,6.5,8.266,0.0,14.766,2023,520,95,False,False,False,True,False
7.0,6.1,8.133,0.0,14.233,2023,520,95,False,False,False,False,True
10.0,5.4,7.8,0.0,13.2,2022,442,36,True,False,False,False,False
80.0,5.3,6.933,0.0,12.233,2022,442,36,False,False,False,False,True
37.0,5.1,8.066,0.0,13.166,2022,442,36,False,False,False,False,True
17.0,5.0,8.033,0.0,13.033,2023,442,36,True,False,False,False,False
52.0,5.2,8.033,0.0,13.233,2023,442,36,False,False,False,False,True
0.0,4.3,7.6,0.0,11.9,2023,119,92,False,False,False,False,True
0.0,4.5,7.4,0.0,11.9,2023,119,92,False,False,False,True,False
19.0,4.5,7.9,0.0,12.4,2023,119,92,True,False,False,False,False
32.0,5.0,6.35,0.0,11.35,2022,203,92,True,False,False,False,False
34.0,5.0,7.633,0.0,12.633,2023,407,4,False,False,False,False,True
21.0,3.8,8.75,0.0,12.55,2022,465,92,True,False,False,False,False
39.0,4.6,6.066,0.0,10.666,2022,67,3,False,False,False,False,True
39.0,4.6,6.066,0.0,10.666,2022,67,3,False,False,False,False,True
11.0,6.0,7.666,0.0,13.666,2022,67,3,False,False,False,False,True
11.0,6.0,7.666,0.0,13.666,2022,67,3,False,False,False,False,True
6.0,5.7,8.333,0.0,14.033,2022,67,3,False,False,False,True,False
8.0,5.7,8.5,0.0,14.2,2022,67,3,False,False,False,False,True
22.0,5.5,8.333,0.0,13.833,2023,67,3,False,False,False,False,True
7.0,5.8,8.2,0.0,14.0,2023,67,3,False,False,False,False,True
7.0,5.8,8.2,0.0,14.0,2023,67,3,False,False,False,False,True
2.0,5.7,8.9,0.0,14.6,2023,67,3,False,False,False,True,False
2.0,5.7,8.9,0.0,14.6,2023,67,3,False,False,False,True,False
4.0,5.4,8.533,0.0,13.933,2023,67,3,True,False,False,False,False
3.0,5.7,8.566,0.0,14.266,2023,67,3,False,False,False,True,False
6.0,5.7,8.566,0.0,14.266,2023,67,3,False,False,False,False,True
3.0,5.7,8.533,0.0,14.233,2023,67,3,False,False,False,True,False
2.0,5.7,8.65,0.0,14.35,2023,67,3,False,False,False,False,True
17.0,3.7,7.75,0.0,11.45,2023,31,20,False,False,False,False,True
46.0,3.0,6.166,4.0,5.166,2023,31,20,False,False,False,False,True
0.0,3.5,7.133,3.0,7.633,2023,32,20,False,False,True,False,False
2.0,6.3,8.4,0.0,14.7,2022,422,62,False,False,False,True,False
2.0,6.3,8.266,0.0,14.566,2022,422,62,False,False,False,False,True
6.0,6.5,7.133,0.0,13.633,2023,422,62,False,False,False,True,False
5.0,6.5,7.833,0.0,14.333,2023,422,62,False,False,False,False,True
4.0,6.5,7.766,0.0,14.266,2023,422,62,False,False,False,True,False
2.0,6.5,8.166,0.0,14.666,2023,422,62,False,False,False,False,True
11.0,6.1,8.2,0.0,14.3,2023,185,45,False,False,False,False,True
1.0,6.5,8.2,0.0,14.7,2023,185,45,False,False,False,True,False
4.0,6.1,8.1,0.0,14.2,2023,185,45,False,False,False,False,True
0.0,4.8,5.9,0.0,10.7,2023,432,11,False,False,True,False,False
54.0,4.1,6.933,0.0,11.033,2023,460,62,False,False,False,False,True
83.0,4.1,8.066,0.0,12.166,2022,571,31,False,False,False,False,True
74.0,5.1,7.2,0.0,12.3,2023,433,31,False,False,False,False,True
5.0,5.1,8.366,0.0,13.466,2023,433,31,False,False,False,True,False
10.0,5.3,8.15,0.0,13.45,2023,433,31,False,False,False,False,True
28.0,4.6,8.033,0.0,12.633,2022,162,40,False,False,False,False,True
25.0,6.0,7.5,0.0,13.5,2022,693,29,False,False,False,False,True
0.0,6.0,7.533,0.0,13.533,2022,693,29,False,True,False,False,False
18.0,5.8,7.566,0.0,13.366,2022,693,29,False,False,False,False,True
16.0,5.7,7.5,0.0,13.2,2023,693,29,False,False,False,False,True
14.0,5.8,7.966,0.0,13.766,2022,693,29,False,False,False,False,True
10.0,5.7,7.933,0.0,13.633,2022,693,29,False,True,False,False,False
20.0,6.0,6.7,0.0,12.7,2022,693,29,False,False,False,False,True
15.0,5.9,7.4,0.0,13.3,2023,693,29,True,False,False,False,False
34.0,5.9,7.7,0.0,13.6,2023,693,29,False,False,False,False,True
15.0,5.9,7.833,0.0,13.733,2023,693,29,False,False,False,False,True
8.0,5.9,7.3,0.0,13.2,2023,693,29,True,False,False,False,False
32.0,5.6,7.6,0.0,13.2,2023,693,29,False,False,False,False,True
3.0,5.9,7.9,0.0,13.8,2023,693,29,False,False,False,False,True
5.0,5.9,7.0,0.0,12.9,2023,693,29,False,False,False,True,False
24.0,5.3,7.0,0.0,12.3,2022,200,65,False,False,False,False,True
124.0,5.5,5.9,0.0,11.4,2023,200,65,False,False,False,False,True
3.0,5.2,8.65,0.0,13.85,2022,200,65,True,False,False,False,False
4.0,5.2,8.466,0.0,13.666,2022,200,65,False,False,False,True,False
6.0,5.2,8.2,0.0,13.4,2022,200,65,False,False,False,False,True
0.0,5.2,8.333,0.0,13.533,2023,200,65,True,False,False,False,False
0.0,3.2,7.133,3.0,7.333,2023,639,65,True,False,False,False,False
7.0,6.1,6.833,0.0,12.933,2022,630,49,False,False,False,True,False
6.0,6.1,8.366,0.0,14.466,2022,630,49,False,False,False,False,True
0.0,5.6,7.433,0.0,13.033,2022,630,49,False,True,False,False,False
45.0,5.9,5.4,0.0,11.3,2023,630,49,False,False,False,False,True
124.0,4.3,6.066,0.0,10.366,2022,215,13,False,False,False,False,True
0.0,4.4,5.667,0.0,10.067,2023,215,13,False,False,True,False,False
17.0,4.1,7.1,0.0,11.2,2022,215,13,True,False,False,False,False
34.0,4.1,6.5,0.0,10.6,2022,215,13,False,False,False,False,True
52.0,4.6,5.65,0.0,10.25,2023,215,13,False,False,False,False,True
10.0,4.0,8.333,0.0,12.333,2023,215,13,True,False,False,False,False
23.0,4.2,7.8,0.0,12.0,2023,215,13,False,False,False,False,True
16.0,5.7,8.166,0.0,13.866,2022,64,44,False,False,False,False,True
14.0,6.1,7.666,0.0,13.766,2022,64,44,False,False,False,False,True
13.0,5.7,7.666,0.0,13.366,2022,64,44,False,False,False,False,True
6.0,6.0,7.133,0.0,13.133,2022,64,44,False,False,False,True,False
5.0,6.0,8.166,0.0,14.166,2022,64,44,False,False,False,False,True
0.0,5.7,8.05,0.0,13.75,2023,64,44,False,False,False,False,True
7.0,6.0,6.9,0.0,12.9,2023,64,44,False,False,False,True,False
25.0,5.3,7.4,0.0,12.7,2023,64,44,False,False,False,False,True
78.0,5.6,6.333,0.0,11.933,2022,64,44,False,False,False,False,True
4.0,5.7,8.233,0.0,13.933,2022,64,44,False,False,False,True,False
5.0,5.8,8.5,0.0,14.3,2022,64,44,False,False,False,False,True
39.0,5.7,7.8,0.0,13.5,2023,64,44,False,False,False,False,True
25.0,5.7,7.9,0.0,13.6,2023,64,44,False,False,False,False,True
40.0,5.3,6.066,0.0,11.366,2023,64,44,False,False,False,False,True
40.0,5.8,7.266,0.0,13.066,2023,64,44,False,False,False,False,True
0.0,4.7,7.05,0.0,11.75,2022,288,92,False,False,False,False,True
0.0,5.0,7.6,0.0,12.6,2022,288,92,False,False,False,True,False
30.0,4.3,6.75,0.0,11.05,2023,288,92,True,False,False,False,False
20.0,5.0,7.7,0.0,12.7,2022,288,92,True,False,False,False,False
42.0,4.9,6.85,0.0,11.75,2023,288,92,True,False,False,False,False
0.0,5.2,6.95,0.0,12.15,2023,288,92,False,False,False,False,True
0.0,4.9,7.1,0.0,12.0,2023,288,92,False,False,False,True,False
22.0,5.0,7.15,0.0,12.15,2023,288,92,True,False,False,False,False
32.0,3.8,6.1,0.0,9.9,2022,676,9,False,False,False,False,True
25.0,2.8,6.25,0.0,9.05,2022,137,32,False,False,False,False,True
12.0,6.1,8.066,0.0,14.166,2022,536,36,False,False,False,False,True
7.0,5.6,8.3,0.0,13.9,2022,536,36,False,False,False,False,True
5.0,5.6,8.366,0.0,13.966,2022,536,36,False,False,False,True,False
3.0,6.1,8.533,0.0,14.633,2022,536,36,False,False,False,True,False
6.0,6.1,8.266,0.0,14.366,2022,536,36,False,False,False,False,True
1.0,6.1,8.366,0.0,14.466,2022,536,36,False,True,False,False,False
7.0,6.2,7.566,0.0,13.766,2023,536,36,False,False,False,True,False
8.0,6.2,8.4,0.0,14.6,2023,536,36,False,False,False,False,True
0.0,5.6,7.866,0.0,13.466,2023,536,36,False,True,False,False,False
24.0,5.9,7.033,0.0,12.933,2023,536,36,False,False,False,False,True
14.0,6.1,7.833,0.0,13.933,2023,536,36,False,False,False,False,True
16.0,6.0,7.6,0.0,13.6,2023,536,36,False,False,False,False,True
50.0,3.9,6.566,0.0,10.466,2023,497,22,False,False,False,False,True
25.0,5.3,7.5,0.0,12.8,2022,739,5,False,False,False,False,True
20.0,4.9,7.8,0.0,12.7,2022,739,5,False,False,False,False,True
23.0,5.8,7.0,0.0,12.3,2022,739,5,False,False,False,False,True
8.0,5.4,8.233,0.0,13.633,2022,739,5,False,False,False,False,True
7.0,5.2,7.1,0.0,12.3,2022,739,5,False,False,False,True,False
6.0,5.4,8.45,0.0,13.85,2022,739,5,False,False,False,False,True
5.0,5.5,7.6,0.0,13.1,2022,739,5,False,False,False,True,False
3.0,5.4,8.35,0.0,13.75,2023,739,5,False,False,False,False,True
8.0,4.9,7.4,0.0,12.3,2023,739,5,False,False,False,True,False
15.0,5.4,7.8,0.0,13.2,2023,739,5,False,False,False,False,True
7.0,5.4,8.333,0.0,13.733,2022,739,5,False,False,False,True,False
4.0,5.4,8.9,0.0,14.3,2022,739,5,False,False,False,False,True
11.0,5.4,7.25,0.0,12.65,2022,739,5,False,False,False,False,True
37.0,5.6,6.4,0.0,12.0,2023,739,5,False,False,False,False,True
37.0,4.7,8.166,0.0,12.866,2023,739,5,False,False,False,False,True
19.0,5.4,8.233,0.0,13.633,2023,739,5,False,False,False,False,True
24.0,5.2,7.05,0.0,12.25,2023,739,5,False,False,False,False,True
8.0,5.4,6.8,0.0,12.2,2023,739,5,False,False,False,True,False
6.0,5.1,8.25,0.0,13.35,2023,739,5,False,False,False,False,True
11.0,4.6,8.25,0.0,12.85,2022,297,96,True,False,False,False,False
25.0,4.9,6.95,0.0,11.85,2022,297,96,False,False,False,False,True
0.0,4.4,8.0,0.0,12.4,2022,298,32,False,False,False,False,True
93.0,4.4,7.533,0.0,11.933,2022,731,13,False,False,False,False,True
78.0,4.5,8.166,0.0,12.666,2023,731,13,False,False,False,False,True
0.0,4.5,8.033,0.0,12.533,2023,731,13,False,True,False,False,False
0.0,4.4,6.8,0.0,11.2,2023,731,13,False,False,True,False,False
26.0,4.7,7.8,0.0,12.5,2023,731,13,False,False,False,False,True
11.0,4.6,7.733,0.0,12.333,2023,731,13,True,False,False,False,False
15.0,4.1,8.3,0.0,12.4,2023,731,13,False,False,False,False,True
20.0,5.6,8.0,0.0,13.6,2022,392,93,False,False,False,False,True
27.0,5.6,6.667,0.0,12.267,2023,392,93,False,False,False,False,True
24.0,5.7,7.133,0.0,12.833,2022,392,93,False,False,False,False,True
16.0,5.8,7.433,0.0,13.233,2022,392,93,False,False,False,False,True
7.0,5.8,8.1,0.0,13.9,2022,392,93,False,False,False,False,True
4.0,5.8,8.066,0.0,13.866,2022,392,93,False,False,False,True,False
10.0,5.5,8.366,0.0,13.866,2023,392,93,False,False,False,False,True
7.0,5.5,8.3,0.0,13.8,2023,392,93,False,False,False,True,False
10.0,5.6,7.9,0.0,13.5,2023,392,93,True,False,False,False,False
19.0,5.6,8.366,0.0,13.966,2023,392,93,False,False,False,False,True
14.0,5.5,8.333,0.0,13.833,2023,392,93,False,False,False,False,True
46.0,4.4,5.533,0.0,9.933,2023,712,60,False,False,False,False,True
18.0,5.5,7.5,0.0,13.0,2023,712,60,False,False,False,False,True
132.0,5.3,5.5,0.0,10.8,2023,712,60,False,False,False,False,True
39.0,4.9,7.033,0.0,11.933,2023,712,60,False,False,False,False,True
31.0,5.3,7.8,0.0,13.1,2023,712,60,False,False,False,False,True
120.0,5.3,6.266,0.0,11.566,2023,173,20,False,False,False,False,True
5.0,4.5,7.8,0.0,12.3,2023,173,20,True,False,False,False,False
6.0,4.5,6.85,0.0,11.35,2023,173,20,False,False,False,True,False
6.0,4.8,7.85,0.0,12.65,2023,173,20,False,False,False,False,True
22.0,4.3,6.6,0.0,10.9,2023,173,20,True,False,False,False,False
36.0,4.5,6.633,0.0,11.133,2023,173,20,False,False,False,False,True
0.0,4.5,7.4,0.0,11.9,2023,172,20,False,True,False,False,False
0.0,5.0,6.3,0.0,11.3,2023,172,20,False,False,True,False,False
0.0,1.6,6.667,6.0,2.267,2023,389,66,False,False,True,False,False
14.0,4.0,7.55,0.0,11.55,2022,81,32,False,False,False,False,True
0.0,5.1,8.1,0.0,13.2,2023,285,59,False,True,False,False,False
0.0,5.1,6.867,0.0,11.967,2023,285,59,False,False,True,False,False
20.0,3.7,7.966,0.0,11.666,2023,101,46,True,False,False,False,False
38.0,3.0,7.933,0.0,10.933,2023,101,46,False,False,False,False,True
0.0,3.7,7.2,0.0,10.9,2023,102,46,False,False,True,False,False
6.0,4.9,7.1,0.0,12.0,2022,401,32,False,False,False,True,False
3.0,5.3,7.85,0.0,13.15,2022,401,32,False,False,False,False,True
23.0,5.7,7.15,0.0,12.85,2023,401,32,False,False,False,False,True
14.0,4.0,8.4,0.0,12.4,2022,623,82,True,False,False,False,False
22.0,4.0,8.0,0.0,12.0,2022,623,82,False,False,False,False,True
0.0,3.2,7.233,0.0,10.433,2023,224,18,False,False,True,False,False
0.0,4.7,7.55,0.0,12.25,2022,729,92,False,False,False,False,True
0.0,4.7,8.1,0.0,12.8,2022,729,92,False,False,False,True,False
18.0,4.7,7.55,0.0,12.25,2023,729,92,True,False,False,False,False
55.0,4.5,6.2,0.0,10.7,2023,729,92,True,False,False,False,False
8.0,4.8,8.55,0.0,13.35,2022,492,92,True,False,False,False,False
24.0,5.3,7.15,0.0,12.45,2023,492,92,True,False,False,False,False
0.0,4.8,7.7,0.0,12.5,2023,492,92,False,False,False,False,True
0.0,5.1,8.25,0.0,13.35,2023,492,92,False,False,False,True,False
12.0,4.6,8.45,0.0,13.05,2023,492,92,True,False,False,False,False
38.0,5.0,6.9,0.0,11.9,2023,702,11,False,False,False,False,True
0.0,4.1,8.3,0.0,12.4,2022,134,92,False,False,False,False,True
0.0,4.3,7.4,0.0,11.7,2022,134,92,False,False,False,True,False
27.0,4.1,7.6,0.0,11.7,2023,134,92,True,False,False,False,False
21.0,4.4,8.1,0.0,12.5,2023,134,92,True,False,False,False,False
38.0,4.1,5.35,0.0,9.45,2023,708,92,True,False,False,False,False
56.0,4.7,5.9,0.0,10.6,2023,708,92,True,False,False,False,False
53.0,4.6,8.2,0.0,12.8,2022,149,42,False,False,False,False,True
41.0,4.6,7.45,0.3,11.75,2023,524,92,True,False,False,False,False
26.0,5.4,7.3,0.0,12.7,2023,427,31,False,False,False,False,True
11.0,6.1,7.066,0.0,13.166,2022,334,32,True,False,False,False,False
65.0,5.7,6.833,0.0,12.533,2022,334,32,False,False,False,False,True
0.0,5.6,4.866,0.0,10.466,2022,334,32,False,True,False,False,False
9.0,6.2,7.766,0.0,13.966,2022,334,32,False,False,False,False,True
1.0,6.2,7.8,0.0,14.0,2022,334,32,False,False,False,True,False
1.0,6.1,8.0,0.0,14.1,2022,334,32,False,False,False,False,True
8.0,5.8,8.1,0.0,13.9,2022,334,32,False,False,False,True,False
1.0,6.1,8.5,0.0,14.6,2022,334,32,False,False,False,False,True
2.0,6.1,8.333,0.0,14.433,2022,334,32,False,True,False,False,False
1.0,6.1,8.733,0.0,14.833,2022,334,27,False,False,False,True,False
1.0,6.1,8.55,0.0,14.65,2022,334,27,False,False,False,False,True
33.0,3.4,7.8,0.0,11.2,2022,294,92,True,False,False,False,False
96.0,5.3,6.566,0.0,11.866,2022,54,83,False,False,False,False,True
23.0,4.4,7.15,0.0,11.55,2023,54,83,False,False,False,False,True
75.0,4.9,7.1,0.0,12.0,2022,54,83,False,False,False,False,True
15.0,5.0,8.2,0.0,13.2,2022,54,83,False,True,False,False,False
19.0,5.4,7.55,0.0,12.95,2023,23,4,False,False,False,False,True
9.0,5.2,7.0,0.0,12.2,2023,23,4,False,False,False,False,True
53.0,5.4,6.5,0.0,11.9,2023,24,4,False,False,False,False,True
17.0,4.7,8.15,0.0,12.85,2022,308,92,True,False,False,False,False
130.0,3.6,6.3,0.0,9.9,2022,732,65,False,False,False,False,True
39.0,3.0,8.2,3.0,8.2,2022,732,65,False,False,False,False,True
31.0,3.9,6.4,0.0,10.3,2022,733,65,False,False,False,False,True
0.0,3.8,8.333,0.0,12.133,2023,734,65,True,False,False,False,False
12.0,5.4,8.4,0.0,13.8,2023,647,49,False,False,False,False,True
110.0,4.7,6.533,0.0,11.233,2023,295,22,False,False,False,False,True
110.0,3.6,5.7,0.0,9.3,2022,17,6,False,False,False,False,True
20.0,4.7,6.65,0.0,11.35,2022,477,59,False,False,False,False,True
10.0,3.7,7.8,0.0,11.5,2023,477,59,True,False,False,False,False
7.0,4.5,6.45,0.0,10.95,2023,477,59,False,False,False,True,False
5.0,4.5,8.15,0.0,12.65,2023,477,59,False,False,False,False,True
0.0,4.3,7.867,0.0,12.167,2023,478,59,False,True,False,False,False
0.0,3.7,6.533,0.0,10.233,2023,478,59,False,False,True,False,False
26.0,4.1,7.75,0.0,11.85,2022,597,92,True,False,False,False,False
54.0,3.4,6.6,3.0,7.0,2023,529,67,False,False,False,False,True
63.0,2.7,5.3,4.0,4.0,2023,529,67,False,False,False,False,True
47.0,3.6,6.433,0.0,10.033,2023,529,67,False,False,False,False,True
69.0,3.4,7.666,0.0,11.066,2023,528,67,False,False,False,False,True
41.0,4.6,6.1,0.0,10.7,2022,371,69,False,False,False,False,True
22.0,5.0,7.533,0.0,12.533,2022,371,69,False,False,False,False,True
29.0,4.1,7.2,0.0,11.3,2022,371,69,False,False,False,False,True
20.0,4.2,6.6,0.0,10.8,2023,371,69,False,False,False,False,True
114.0,5.1,6.666,0.0,11.766,2023,371,69,False,False,False,False,True
48.0,4.8,8.1,0.0,12.9,2023,371,69,False,False,False,False,True
7.0,5.1,8.15,0.0,13.25,2023,430,45,False,False,False,False,True
8.0,5.1,6.8,0.0,11.9,2023,430,45,False,False,False,True,False
113.0,3.2,7.733,3.0,7.933,2022,648,69,False,False,False,False,True
116.0,4.2,7.5,0.0,11.7,2023,648,69,False,False,False,False,True
51.0,4.2,6.166,0.0,10.366,2023,648,69,False,False,False,False,True
31.0,4.0,8.0,0.0,12.0,2023,648,69,False,False,False,False,True
53.0,4.2,6.9,0.0,11.1,2023,648,69,False,False,False,False,True
116.0,4.0,6.9,0.0,10.9,2023,648,69,False,False,False,False,True
77.0,4.4,6.133,0.0,10.533,2023,649,69,False,False,False,False,True
53.0,6.2,6.633,0.0,12.833,2022,476,8,False,False,False,False,True
6.0,5.7,8.233,0.0,13.933,2022,476,8,False,False,False,False,True
8.0,5.2,5.8,0.0,11.0,2022,476,8,False,False,False,True,False
17.0,5.9,7.3,0.0,13.2,2023,476,8,False,False,False,False,True
76.0,5.6,7.1,0.0,12.7,2023,476,8,False,False,False,False,True
13.0,6.2,7.7,0.0,13.9,2023,476,8,False,False,False,False,True
27.0,6.2,7.333,0.0,13.533,2023,476,8,False,False,False,False,True
2.0,6.2,8.366,0.0,14.566,2023,476,8,False,False,False,True,False
8.0,6.2,7.966,0.0,14.166,2023,476,8,False,False,False,False,True
29.0,5.2,6.666,0.0,11.866,2022,281,21,False,False,False,False,True
102.0,4.7,7.366,0.0,12.066,2023,281,21,False,False,False,False,True
34.0,5.0,7.966,0.0,12.966,2023,281,21,False,False,False,False,True
100.0,4.7,6.933,0.0,11.633,2023,281,21,False,False,False,False,True
13.0,4.9,7.95,0.0,12.85,2022,281,21,False,False,False,False,True
7.0,6.0,8.1,0.0,14.1,2022,458,21,False,False,False,False,True
4.0,6.0,8.3,0.0,14.3,2022,458,21,False,False,False,True,False
27.0,5.8,6.133,0.0,11.933,2022,458,21,False,False,False,False,True
72.0,6.2,5.833,0.0,12.033,2022,458,21,False,False,False,False,True
7.0,6.1,7.4,0.0,13.5,2022,458,21,False,False,False,False,True
1.0,6.1,8.4,0.0,14.5,2022,458,21,False,False,False,True,False
2.0,5.5,8.4,0.0,13.9,2022,458,21,True,False,False,False,False
7.0,6.1,7.066,0.0,13.166,2022,458,21,False,False,False,True,False
3.0,5.4,8.45,0.0,13.85,2022,458,21,False,False,False,False,True
8.0,3.5,5.5,0.0,9.0,2023,640,32,False,False,False,True,False
8.0,5.5,7.15,0.0,12.65,2023,640,32,False,False,False,False,True
29.0,4.8,8.0,0.0,12.8,2023,412,45,False,False,False,False,True
14.0,4.8,8.0,0.0,12.8,2023,412,45,True,False,False,False,False
24.0,4.8,7.75,0.0,12.55,2023,412,45,False,False,False,False,True
0.0,3.0,7.2,3.0,7.2,2023,55,18,False,False,True,False,False
123.0,5.0,6.433,0.0,11.433,2023,429,83,False,False,False,False,True
