Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal,round_teamqual
26.0,4.1,6.833,0.0,10.933,2023,329,59,False,False,True,False,False
83.0,4.1,7.3,0.0,11.4,2023,329,59,False,False,True,False,False
3.0,5.6,8.233,0.0,13.833,2023,494,30,True,False,False,False,False
0.0,5.5,8.2,0.0,13.7,2023,494,30,False,False,False,True,False
33.0,4.5,5.65,0.0,10.15,2023,524,69,False,False,True,False,False
0.0,4.7,6.933,0.0,11.633,2023,526,69,False,False,False,True,False
28.0,4.1,7.266,0.0,11.366,2023,396,1,False,False,True,False,False
22.0,5.3,7.966,0.0,13.266,2022,403,13,False,False,True,False,False
0.0,5.1,7.833,0.0,12.933,2022,403,13,False,False,False,True,False
2.0,5.0,8.15,0.0,13.15,2022,403,13,True,False,False,False,False
7.0,5.0,7.65,0.0,12.65,2022,403,13,False,False,True,False,False
3.0,5.0,7.566,0.0,12.566,2022,404,13,False,True,False,False,False
1.0,5.0,7.933,0.0,12.933,2022,404,13,False,False,True,False,False
1.0,5.2,8.0,0.3,12.9,2023,51,18,False,True,False,False,False
1.0,5.2,7.9,0.0,13.1,2023,51,18,False,False,True,False,False
2.0,5.1,8.166,0.0,13.266,2023,51,18,False,True,False,False,False
2.0,5.2,7.866,0.0,13.066,2023,51,18,False,False,True,False,False
20.0,5.1,7.666,0.0,12.766,2022,51,18,False,False,True,False,False
3.0,5.1,7.8,0.0,12.9,2022,51,18,False,True,False,False,False
3.0,5.2,7.85,0.0,13.05,2022,51,18,False,False,True,False,False
104.0,4.5,7.5,0.1,11.9,2023,176,30,False,False,True,False,False
7.0,4.5,7.6,0.0,12.1,2023,349,69,True,False,False,False,False
8.0,4.5,7.5,0.3,11.7,2023,349,69,False,True,False,False,False
10.0,4.6,7.45,0.0,12.05,2023,349,69,False,False,True,False,False
29.0,4.6,6.966,0.0,11.566,2023,349,69,False,False,True,False,False
106.0,4.4,7.433,0.0,11.833,2022,534,69,False,False,True,False,False
12.0,4.3,6.85,0.0,11.15,2023,657,69,True,False,False,False,False
24.0,4.2,7.05,0.0,11.25,2023,657,69,False,False,True,False,False
0.0,3.5,7.367,0.0,10.867,2023,659,69,False,False,False,False,True
0.0,4.3,7.333,0.0,11.633,2023,350,69,False,False,False,False,True
22.0,4.3,7.133,0.0,11.433,2023,658,69,True,False,False,False,False
39.0,3.6,7.266,0.0,10.866,2023,658,69,False,False,True,False,False
0.0,5.5,8.35,0.0,13.85,2022,366,88,False,False,True,False,False
0.0,5.4,8.25,0.0,13.65,2022,366,88,False,True,False,False,False
7.0,5.2,7.95,0.0,13.15,2023,366,88,True,False,False,False,False
0.0,5.5,8.0,0.0,13.5,2023,366,88,False,False,True,False,False
0.0,5.5,8.25,0.0,13.75,2023,366,88,False,True,False,False,False
1.0,5.5,8.233,0.0,13.733,2023,366,88,True,False,False,False,False
2.0,5.5,8.233,0.0,13.733,2023,366,88,False,True,False,False,False
2.0,5.5,8.133,0.0,13.633,2023,366,88,False,False,True,False,False
73.0,4.3,7.366,0.0,11.666,2023,244,20,False,False,True,False,False
0.0,5.2,7.95,0.0,13.15,2022,45,88,False,False,True,False,False
0.0,5.2,7.95,0.0,13.15,2022,45,88,False,True,False,False,False
5.0,5.0,7.55,0.0,12.55,2023,45,88,True,False,False,False,False
16.0,4.9,7.45,0.0,12.35,2022,45,88,True,False,False,False,False
6.0,5.6,7.65,0.0,13.25,2023,45,88,True,False,False,False,False
0.0,5.6,7.85,0.1,13.35,2023,45,88,False,False,True,False,False
0.0,5.5,7.95,0.0,13.45,2023,45,88,False,True,False,False,False
4.0,5.7,7.5,0.0,13.2,2023,45,88,True,False,False,False,False
42.0,4.5,6.8,0.0,11.3,2022,667,31,False,False,True,False,False
15.0,4.7,7.0,0.4,11.3,2022,667,42,True,False,False,False,False
23.0,4.7,7.2,0.3,11.6,2022,667,42,False,False,True,False,False
14.0,4.3,6.65,0.0,10.95,2023,264,45,False,False,True,False,False
78.0,4.2,7.333,0.1,11.433,2022,264,45,False,False,True,False,False
11.0,4.4,7.2,0.0,11.6,2023,264,45,False,False,True,False,False
9.0,4.9,7.533,0.3,12.133,2023,325,13,False,False,True,False,False
7.0,4.9,7.233,0.1,12.033,2023,325,13,False,True,False,False,False
7.0,4.9,7.4,0.2,12.1,2023,325,13,False,False,True,False,False
10.0,4.4,8.1,0.0,12.5,2022,585,31,False,False,True,False,False
21.0,4.5,7.15,0.0,11.65,2022,648,88,True,False,False,False,False
23.0,5.1,6.4,0.0,11.5,2023,41,88,True,False,False,False,False
53.0,4.5,7.466,0.0,11.966,2023,212,21,False,False,True,False,False
16.0,4.1,7.933,0.0,12.033,2023,646,15,False,False,True,False,False
15.0,4.1,6.8,0.0,10.9,2023,401,19,True,False,False,False,False
26.0,4.2,6.9,0.0,11.1,2023,401,19,False,False,True,False,False
36.0,3.5,4.55,0.0,8.05,2023,308,47,False,False,True,False,False
28.0,3.9,7.3,0.0,11.2,2023,177,31,False,False,True,False,False
5.0,5.0,7.666,0.1,12.566,2022,89,71,False,False,True,False,False
4.0,5.0,7.833,0.0,12.833,2022,89,71,False,True,False,False,False
83.0,5.0,6.633,0.3,11.333,2022,89,71,False,False,True,False,False
9.0,5.1,7.45,0.0,12.55,2022,89,71,False,False,True,False,False
18.0,4.5,7.666,0.3,11.866,2023,40,4,False,False,True,False,False
7.0,4.5,7.633,0.0,12.133,2023,40,4,True,False,False,False,False
14.0,5.2,7.4,0.1,12.5,2023,331,88,True,False,False,False,False
143.0,3.1,7.9,4.3,6.7,2022,508,79,False,False,True,False,False
115.0,4.9,7.066,0.2,11.766,2023,508,79,False,False,True,False,False
30.0,4.6,6.35,0.3,10.65,2022,508,79,False,False,True,False,False
126.0,4.3,7.266,0.0,11.566,2023,608,25,False,False,True,False,False
28.0,4.1,7.266,0.0,11.366,2023,28,36,False,False,True,False,False
54.0,4.6,8.0,0.0,12.6,2023,251,8,False,False,True,False,False
28.0,4.2,6.667,0.0,10.867,2023,516,57,False,False,True,False,False
53.0,5.0,7.633,0.0,12.633,2022,198,50,False,False,True,False,False
9.0,5.0,7.866,0.0,12.866,2023,198,50,False,False,True,False,False
115.0,3.2,7.366,0.6,9.966,2023,88,18,False,False,True,False,False
81.0,4.6,7.7,0.1,12.2,2022,38,82,False,False,True,False,False
51.0,4.4,7.7,0.1,12.0,2022,38,82,False,False,True,False,False
42.0,5.1,7.733,0.0,12.833,2022,525,56,False,False,True,False,False
5.0,4.7,8.033,0.0,12.733,2022,525,56,False,True,False,False,False
8.0,4.7,7.7,0.3,12.1,2022,525,56,False,False,True,False,False
79.0,5.1,7.333,0.1,12.333,2023,525,56,False,False,True,False,False
2.0,5.2,7.75,0.1,12.85,2023,525,56,True,False,False,False,False
2.0,5.2,8.2,0.0,13.4,2023,525,56,False,True,False,False,False
2.0,5.2,8.15,0.1,13.25,2023,525,56,False,False,True,False,False
4.0,5.3,7.733,0.1,12.933,2023,525,56,True,False,False,False,False
14.0,5.3,7.5,0.4,12.4,2023,525,56,False,False,True,False,False
0.0,5.1,8.133,0.0,13.233,2023,527,56,False,False,False,True,False
0.0,5.2,8.1,0.1,13.2,2023,527,56,False,False,False,False,True
20.0,4.5,7.2,0.0,11.7,2022,271,16,False,False,True,False,False
8.0,4.6,7.35,0.0,11.95,2023,271,16,True,False,False,False,False
7.0,4.9,7.1,0.0,12.0,2023,271,16,False,True,False,False,False
6.0,4.9,7.55,0.0,12.45,2023,271,16,False,False,True,False,False
144.0,4.4,6.333,0.0,10.733,2023,272,16,False,False,True,False,False
0.0,4.4,7.6,0.0,12.0,2023,272,16,False,False,False,True,False
0.0,4.8,7.6,0.0,12.4,2023,272,16,False,False,False,False,True
46.0,4.5,5.766,0.1,10.166,2023,272,16,False,False,True,False,False
14.0,5.4,8.066,0.0,13.466,2022,470,46,False,False,True,False,False
0.0,4.8,6.8,0.0,11.6,2022,470,46,False,False,False,True,False
11.0,5.5,7.7,0.1,13.1,2023,470,46,True,False,False,False,False
11.0,5.6,8.1,0.1,13.6,2023,470,46,False,False,True,False,False
0.0,5.6,8.033,0.0,13.633,2023,470,46,False,False,False,True,False
2.0,5.5,8.166,0.1,13.566,2023,470,46,False,True,False,False,False
4.0,5.5,8.133,0.3,13.333,2023,470,46,False,False,True,False,False
22.0,5.4,6.7,0.3,11.8,2023,470,46,True,False,False,False,False
26.0,5.4,7.266,0.1,12.566,2023,470,46,False,False,True,False,False
116.0,4.8,6.966,0.0,11.766,2023,436,1,False,False,True,False,False
36.0,4.6,6.5,0.0,11.1,2023,436,1,False,False,True,False,False
3.0,5.4,8.066,0.0,13.466,2023,592,31,False,True,False,False,False
2.0,5.4,8.1,0.0,13.5,2023,592,31,False,False,True,False,False
8.0,4.7,8.05,0.0,12.75,2022,499,31,False,True,False,False,False
8.0,4.8,7.9,0.1,12.6,2022,499,31,False,False,True,False,False
33.0,4.6,6.5,0.7,10.4,2022,499,92,False,False,True,False,False
23.0,5.6,7.566,0.0,13.166,2023,593,31,False,False,True,False,False
0.0,5.4,7.833,0.0,13.233,2023,593,31,False,False,False,True,False
5.0,5.4,7.9,0.3,13.0,2023,593,31,False,True,False,False,False
7.0,5.4,7.45,0.4,12.45,2023,593,31,False,False,True,False,False
20.0,1.4,8.3,6.5,3.2,2023,48,3,True,False,False,False,False
32.0,4.4,5.85,0.0,10.25,2023,48,3,False,False,True,False,False
0.0,5.3,7.35,0.0,12.65,2022,6,88,False,False,True,False,False
0.0,5.1,8.05,0.0,13.15,2022,6,88,False,True,False,False,False
20.0,4.6,7.2,0.0,11.8,2022,6,88,True,False,False,False,False
0.0,5.1,7.1,0.0,12.2,2023,6,88,False,False,True,False,False
0.0,5.6,7.65,0.0,13.25,2023,6,88,False,True,False,False,False
7.0,5.2,7.9,0.0,13.1,2023,6,88,True,False,False,False,False
0.0,5.2,6.967,0.0,12.167,2023,6,88,False,False,False,False,True
6.0,4.5,8.45,0.1,12.85,2022,267,31,False,True,False,False,False
6.0,4.6,8.05,0.0,12.65,2022,267,31,False,False,True,False,False
3.0,5.1,8.4,0.0,13.5,2023,267,31,False,True,False,False,False
2.0,5.1,8.35,0.0,13.45,2023,267,31,False,False,True,False,False
9.0,4.9,7.733,0.0,12.633,2023,267,31,True,False,False,False,False
12.0,5.1,7.8,0.0,12.9,2023,267,31,False,False,True,False,False
13.0,4.7,7.75,0.0,12.45,2022,267,26,False,False,True,False,False
59.0,5.0,7.7,0.1,12.6,2022,232,28,False,False,True,False,False
23.0,4.9,7.8,0.0,12.7,2022,232,28,False,False,True,False,False
23.0,4.7,6.766,0.0,11.466,2022,232,28,False,False,False,True,False
4.0,4.6,8.366,0.0,12.966,2023,20,65,False,True,False,False,False
8.0,4.5,8.433,0.0,12.933,2023,20,65,False,False,True,False,False
34.0,4.8,8.033,0.0,12.833,2023,20,65,False,False,True,False,False
85.0,4.8,7.466,0.0,12.266,2023,391,28,False,False,True,False,False
9.0,5.1,7.7,0.0,12.8,2023,391,28,False,False,True,False,False
50.0,5.0,7.333,0.3,12.033,2023,391,28,False,False,True,False,False
27.0,4.2,7.233,0.0,11.433,2023,138,28,False,False,True,False,False
20.0,4.1,7.133,0.0,11.233,2023,202,61,False,False,True,False,False
20.0,4.1,7.133,0.0,11.233,2023,202,61,False,False,True,False,False
48.0,4.2,6.8,0.3,10.7,2022,378,31,False,False,True,False,False
14.0,5.2,7.25,0.0,12.45,2022,174,26,False,False,True,False,False
3.0,5.2,7.8,0.0,13.0,2023,443,30,False,False,True,False,False
25.0,4.5,6.9,0.3,11.1,2023,32,8,False,False,True,False,False
1.0,5.7,7.8,0.0,13.5,2022,230,88,True,False,False,False,False
17.0,5.2,7.7,0.1,12.8,2022,36,30,True,False,False,False,False
28.0,5.3,7.8,0.0,13.1,2022,36,30,False,False,True,False,False
0.0,5.1,6.9,0.0,12.0,2022,36,30,False,False,False,True,False
17.0,4.9,7.9,0.0,12.8,2022,36,30,False,False,True,False,False
1.0,4.9,8.1,0.0,13.0,2022,36,30,False,True,False,False,False
2.0,5.0,8.1,0.0,13.1,2022,36,30,False,False,True,False,False
14.0,4.6,6.1,0.0,10.7,2022,537,18,False,False,True,False,False
10.0,4.5,6.833,0.1,11.233,2022,537,18,False,False,True,False,False
92.0,4.3,7.8,0.0,12.1,2023,116,5,False,False,True,False,False
5.0,4.4,7.966,0.0,12.366,2023,116,5,False,True,False,False,False
12.0,4.4,7.866,0.0,12.266,2023,116,5,False,False,True,False,False
13.0,4.5,7.566,0.3,11.766,2023,116,5,True,False,False,False,False
21.0,4.3,7.566,0.0,11.866,2023,116,5,True,False,False,False,False
61.0,4.3,7.566,0.0,11.866,2023,116,5,False,False,True,False,False
41.0,3.7,6.833,0.0,10.533,2023,52,23,False,False,True,False,False
0.0,3.9,7.233,0.0,11.133,2023,54,23,False,False,False,False,True
52.0,5.3,7.333,0.0,12.633,2023,381,48,False,False,True,False,False
134.0,4.2,6.9,0.1,11.0,2022,567,18,False,False,True,False,False
104.0,3.4,7.033,0.0,10.433,2022,567,18,False,False,True,False,False
7.0,5.3,7.966,0.1,13.166,2022,320,31,False,True,False,False,False
8.0,5.3,8.3,0.0,13.6,2022,320,31,False,False,True,False,False
0.0,5.2,8.233,0.0,13.433,2022,320,31,False,False,False,True,False
2.0,5.3,8.65,0.0,13.95,2022,320,31,False,True,False,False,False
2.0,5.3,8.4,0.0,13.7,2022,320,31,False,False,True,False,False
3.0,5.2,8.0,0.1,13.1,2023,320,31,False,False,True,False,False
3.0,5.3,7.95,0.0,13.25,2023,320,31,False,True,False,False,False
5.0,5.3,8.166,0.0,13.466,2022,320,31,False,True,False,False,False
6.0,5.3,8.233,0.0,13.533,2022,320,31,False,False,True,False,False
8.0,5.3,7.933,0.1,13.133,2022,320,31,False,False,False,True,False
1.0,6.0,8.4,0.0,14.4,2022,326,31,True,False,False,False,False
1.0,6.0,8.2,0.0,14.2,2022,326,31,False,True,False,False,False
3.0,5.9,8.3,0.1,14.1,2022,326,31,False,False,True,False,False
0.0,5.9,8.366,0.0,14.266,2022,326,31,False,False,False,True,False
1.0,5.8,8.8,0.0,14.6,2022,326,31,False,True,False,False,False
1.0,5.7,8.35,0.0,14.05,2022,326,31,False,False,True,False,False
1.0,5.7,8.3,0.0,14.0,2022,326,31,False,True,False,False,False
2.0,5.6,8.166,0.0,13.766,2022,326,31,False,False,True,False,False
5.0,5.7,7.833,0.3,13.233,2022,326,31,False,False,False,True,False
2.0,6.2,8.2,0.0,14.4,2023,326,31,False,False,True,False,False
0.0,6.2,8.333,0.0,14.533,2023,326,31,False,False,False,True,False
1.0,5.8,8.133,0.0,13.933,2023,326,31,True,False,False,False,False
1.0,5.8,8.2,0.0,14.0,2023,326,31,False,True,False,False,False
1.0,5.8,8.1,0.0,13.9,2023,326,31,False,False,True,False,False
142.0,3.6,5.9,0.3,9.2,2022,607,6,False,False,True,False,False
17.0,4.4,7.166,0.0,11.566,2022,607,6,False,False,True,False,False
10.0,4.4,7.033,0.0,11.433,2022,607,6,False,False,True,False,False
13.0,4.4,6.7,0.0,11.1,2022,607,6,False,False,True,False,False
107.0,4.3,5.966,0.0,10.266,2022,607,6,False,False,True,False,False
143.0,4.3,6.5,0.0,10.8,2023,607,6,False,False,True,False,False
20.0,4.5,7.033,0.1,11.433,2023,607,6,False,False,True,False,False
113.0,4.0,6.4,0.0,10.4,2023,607,6,False,False,True,False,False
18.0,4.1,6.6,0.0,10.7,2023,607,6,False,False,True,False,False
17.0,4.4,6.766,0.1,11.066,2023,607,6,False,False,True,False,False
38.0,2.7,5.15,0.0,7.85,2022,365,79,False,False,True,False,False
60.0,3.1,6.95,0.0,10.05,2022,218,31,False,False,True,False,False
37.0,4.0,7.133,0.0,11.133,2023,118,41,False,False,True,False,False
33.0,4.0,6.533,0.0,10.533,2023,507,79,False,False,True,False,False
19.0,5.0,7.533,0.2,12.333,2023,507,79,False,False,True,False,False
118.0,4.0,6.0,0.3,9.7,2023,77,66,False,False,True,False,False
7.0,4.8,7.6,0.0,12.4,2023,691,12,False,True,False,False,False
7.0,4.7,7.766,0.0,12.466,2023,691,12,False,False,True,False,False
97.0,4.8,6.333,0.1,11.033,2022,691,12,False,False,True,False,False
8.0,4.8,7.75,0.0,12.55,2022,691,12,False,False,True,False,False
6.0,4.8,7.8,0.0,12.6,2022,691,12,False,True,False,False,False
3.0,5.8,7.45,0.1,13.15,2022,353,88,True,False,False,False,False
22.0,5.0,7.1,0.1,12.0,2023,209,60,False,False,True,False,False
6.0,5.1,7.633,0.0,12.733,2023,39,71,True,False,False,False,False
30.0,5.1,7.6,0.3,12.4,2023,39,71,False,False,True,False,False
32.0,5.1,7.733,0.3,12.533,2022,163,80,False,False,True,False,False
6.0,5.0,7.166,0.0,12.166,2023,163,80,False,True,False,False,False
4.0,5.0,7.366,0.0,12.366,2023,163,80,False,False,True,False,False
16.0,4.5,7.266,0.0,11.766,2022,74,34,False,False,True,False,False
26.0,4.3,6.4,0.0,10.7,2023,74,34,False,False,True,False,False
108.0,3.9,6.366,0.1,10.166,2022,74,34,False,False,True,False,False
36.0,3.7,6.366,0.3,9.766,2023,74,34,False,False,True,False,False
101.0,4.0,6.933,0.0,10.933,2023,74,34,False,False,True,False,False
16.0,5.5,7.633,0.1,13.033,2022,266,4,True,False,False,False,False
35.0,5.6,7.633,0.3,12.933,2022,266,4,False,False,True,False,False
20.0,5.5,7.133,0.3,12.333,2023,266,4,True,False,False,False,False
39.0,5.7,7.366,0.3,12.766,2023,266,4,False,False,True,False,False
1.0,5.7,8.133,0.0,13.833,2023,266,4,False,False,True,False,False
1.0,5.8,7.7,0.1,13.4,2023,266,4,False,True,False,False,False
1.0,5.8,7.767,0.0,13.567,2023,266,4,False,True,False,False,False
1.0,5.8,7.667,0.0,13.467,2023,266,4,False,False,True,False,False
3.0,5.2,7.75,0.0,12.95,2022,266,4,True,False,False,False,False
8.0,5.2,7.55,0.1,12.65,2022,266,4,False,False,True,False,False
0.0,4.8,6.367,0.0,11.167,2023,440,11,False,False,False,True,False
0.0,5.0,7.833,0.0,12.833,2023,440,11,False,False,False,False,True
18.0,4.4,7.65,0.1,11.95,2022,203,31,False,False,True,False,False
21.0,4.0,7.5,0.0,11.5,2023,203,31,False,False,True,False,False
22.0,4.2,7.5,0.0,11.7,2022,203,74,False,False,True,False,False
9.0,4.4,7.7,0.3,11.8,2023,25,27,True,False,False,False,False
11.0,4.5,7.8,0.3,12.0,2023,25,27,False,False,True,False,False
14.0,4.7,7.366,0.1,11.966,2023,25,27,True,False,False,False,False
18.0,4.6,7.366,0.0,11.966,2023,25,27,False,False,True,False,False
0.0,4.1,7.467,0.0,11.567,2023,24,27,False,False,False,False,True
23.0,3.9,7.9,0.0,11.8,2022,631,31,False,False,True,False,False
4.0,4.8,8.55,0.0,13.35,2023,631,31,False,True,False,False,False
5.0,4.7,8.25,0.0,12.95,2023,631,31,False,False,True,False,False
81.0,4.3,8.0,0.0,12.3,2023,206,82,False,False,True,False,False
6.0,4.3,7.933,0.0,12.233,2023,206,82,False,True,False,False,False
7.0,4.2,8.033,0.0,12.233,2023,206,82,False,False,True,False,False
93.0,4.1,7.066,0.0,11.166,2023,452,66,False,False,True,False,False
37.0,4.3,7.9,0.0,12.2,2023,286,44,False,False,True,False,False
94.0,4.3,7.733,0.0,12.033,2022,287,44,False,False,True,False,False
59.0,4.2,7.6,0.0,11.8,2022,287,44,False,False,True,False,False
0.0,4.2,7.667,0.0,11.867,2023,485,17,False,False,False,False,True
58.0,4.5,7.366,0.0,11.866,2022,420,80,False,False,True,False,False
2.0,4.7,8.133,0.0,12.832999999999998,2023,446,13,False,True,False,False,False
3.0,4.7,7.933,0.0,12.633,2023,446,13,False,False,True,False,False
18.0,4.7,7.55,0.0,12.25,2023,446,13,False,False,True,False,False
15.0,3.9,6.55,0.0,10.45,2023,180,21,False,False,True,False,False
140.0,4.0,6.1,0.0,10.1,2022,624,61,False,False,True,False,False
11.0,4.0,7.266,0.0,11.266,2022,624,61,False,False,True,False,False
11.0,4.0,7.266,0.0,11.266,2022,624,61,False,False,True,False,False
22.0,3.9,7.333,0.0,11.233,2023,624,61,False,False,True,False,False
22.0,3.9,7.333,0.0,11.233,2023,624,61,False,False,True,False,False
48.0,2.7,5.933,0.0,8.633,2023,603,70,False,False,True,False,False
24.0,3.6,7.567,0.0,11.167,2023,44,40,False,False,True,False,False
29.0,4.4,7.633,0.4,11.633,2023,44,40,False,False,True,False,False
31.0,4.3,6.933,0.1,11.133,2023,44,40,False,False,True,False,False
19.0,4.3,7.166,0.0,11.466,2023,44,40,False,False,True,False,False
8.0,4.6,7.5,0.1,12.0,2023,182,80,False,True,False,False,False
6.0,4.5,7.6,0.0,12.1,2023,182,80,False,False,True,False,False
36.0,4.3,6.3,0.0,10.6,2023,159,31,False,False,True,False,False
12.0,4.0,6.3,0.0,10.3,2022,541,54,False,False,True,False,False
18.0,5.2,7.4,0.0,12.6,2023,162,48,True,False,False,False,False
57.0,5.3,7.3,0.0,12.6,2023,162,48,False,False,True,False,False
0.0,5.3,7.566,0.0,12.866,2023,162,48,False,False,False,True,False
2.0,5.1,7.8,0.0,12.9,2023,162,48,False,True,False,False,False
3.0,5.1,7.666,0.0,12.766,2023,162,48,False,False,True,False,False
5.0,5.1,7.866,0.0,12.966,2023,162,48,False,False,True,False,False
37.0,5.0,7.9,0.0,12.9,2022,4,29,False,False,True,False,False
10.0,4.6,7.4,0.3,11.7,2023,4,29,False,False,True,False,False
45.0,4.4,7.7,0.0,12.1,2022,4,29,False,False,True,False,False
4.0,5.0,7.766,0.0,12.766,2022,4,29,False,True,False,False,False
7.0,4.8,7.766,0.3,12.266,2022,4,29,False,False,True,False,False
101.0,4.6,7.366,0.0,11.966,2023,4,29,False,False,True,False,False
14.0,4.6,7.766,0.0,12.366,2023,4,29,False,False,True,False,False
39.0,4.7,7.466,0.0,12.166,2023,4,29,False,False,True,False,False
23.0,5.1,6.8,0.0,11.9,2022,141,30,True,False,False,False,False
26.0,5.3,7.866,0.0,13.166,2022,141,30,False,False,True,False,False
13.0,5.4,6.866,0.0,12.266,2022,141,30,False,False,True,False,False
19.0,5.2,7.666,0.1,12.766,2022,141,30,False,False,True,False,False
12.0,5.3,7.666,0.0,12.966,2022,141,30,False,False,False,True,False
26.0,4.0,6.75,0.0,10.75,2023,312,43,False,False,True,False,False
72.0,4.8,7.2,0.3,11.7,2023,312,43,False,False,True,False,False
51.0,4.2,6.6,0.3,10.5,2022,679,31,False,False,True,False,False
13.0,4.3,7.65,0.2,11.75,2023,679,31,False,False,True,False,False
29.0,5.5,7.566,0.1,12.966,2023,289,63,False,False,True,False,False
5.0,5.1,7.266,0.0,12.366,2023,289,63,False,True,False,False,False
6.0,5.1,7.2,0.0,12.3,2023,289,63,False,False,True,False,False
8.0,5.0,7.533,0.0,12.533,2023,289,63,True,False,False,False,False
6.0,5.3,7.433,0.1,12.633,2023,289,63,False,True,False,False,False
8.0,5.5,7.466,0.0,12.966,2023,289,63,False,False,True,False,False
1.0,5.0,7.95,0.0,12.95,2023,290,63,True,False,False,False,False
3.0,5.0,7.85,0.0,12.85,2023,290,63,False,True,False,False,False
3.0,5.0,8.05,0.0,13.05,2023,290,63,False,False,True,False,False
0.0,4.8,7.533,0.0,12.333,2023,288,63,False,False,False,True,False
0.0,4.9,7.733,0.0,12.633,2023,288,63,False,False,False,False,True
124.0,4.6,7.1,0.1,11.6,2023,393,63,False,False,True,False,False
16.0,4.6,7.233,0.0,11.833,2023,393,63,False,False,True,False,False
32.0,4.6,7.0,0.1,11.5,2023,393,63,False,False,True,False,False
0.0,4.4,7.367,0.3,11.467,2023,395,63,False,False,False,False,True
4.0,4.6,8.05,0.0,12.65,2023,394,63,False,True,False,False,False
7.0,4.6,7.7,0.0,12.3,2023,394,63,False,False,True,False,False
31.0,4.2,7.3,0.0,11.5,2023,14,69,False,False,True,False,False
0.0,4.1,7.567,0.0,11.667,2023,15,69,False,False,False,True,False
57.0,4.5,7.466,0.1,11.866,2022,120,43,False,False,True,False,False
29.0,4.8,5.666,0.8,9.666,2023,606,60,False,False,True,False,False
100.0,5.0,7.0,0.0,12.0,2022,279,43,False,False,True,False,False
11.0,4.8,7.7,0.0,12.5,2022,279,31,False,False,True,False,False
23.0,5.1,6.45,0.3,11.25,2023,279,43,False,False,True,False,False
37.0,4.8,7.633,0.0,12.433,2022,279,43,False,False,True,False,False
86.0,5.0,7.366,0.1,12.266,2023,279,43,False,False,True,False,False
6.0,4.9,7.5,0.0,12.4,2023,279,43,False,True,False,False,False
4.0,4.8,7.766,0.0,12.566,2023,279,43,False,False,True,False,False
62.0,4.6,7.266,0.0,11.866,2023,279,43,False,False,True,False,False
57.0,4.9,7.8,0.1,12.6,2022,67,21,False,False,True,False,False
5.0,4.9,7.666,0.0,12.566,2023,67,21,False,True,False,False,False
3.0,4.9,7.833,0.0,12.733,2023,67,21,False,False,True,False,False
14.0,4.9,7.35,0.0,12.25,2023,67,21,False,False,True,False,False
30.0,4.9,7.666,0.0,12.566,2022,67,21,False,False,True,False,False
5.0,4.9,7.733,0.0,12.633,2022,67,21,False,False,True,False,False
8.0,4.9,7.433,0.2,12.133,2022,67,21,False,True,False,False,False
91.0,4.4,7.7,0.0,12.1,2022,435,77,False,False,True,False,False
9.0,4.2,7.466,0.0,11.666,2022,435,77,False,False,True,False,False
4.0,4.2,7.7,0.0,11.9,2022,435,77,False,False,True,False,False
8.0,0.4,8.4,6.5,2.3,2022,435,77,False,True,False,False,False
9.0,4.2,7.3,0.0,11.5,2022,435,77,False,False,True,False,False
8.0,4.3,7.1,0.3,11.1,2022,435,77,False,True,False,False,False
9.0,4.2,7.6,0.1,11.7,2023,435,77,False,False,True,False,False
8.0,4.2,7.5,0.0,11.7,2022,435,77,False,True,False,False,False
6.0,4.2,7.7,0.0,11.9,2022,435,77,False,False,True,False,False
14.0,4.3,7.6,0.0,11.9,2023,435,77,False,False,True,False,False
55.0,4.2,7.733,0.0,11.933,2022,435,77,False,False,True,False,False
100.0,4.5,7.466,0.0,11.966,2023,435,77,False,False,True,False,False
15.0,4.7,7.5,0.1,12.1,2023,435,77,False,False,True,False,False
18.0,4.4,7.9,0.1,12.2,2023,435,77,False,False,True,False,False
104.0,4.4,6.666,0.3,10.766,2023,435,77,False,False,True,False,False
20.0,4.7,7.033,0.2,11.533,2023,686,84,False,False,True,False,False
129.0,4.6,6.633,0.0,11.233,2022,719,84,False,False,True,False,False
74.0,4.3,7.366,0.1,11.566,2022,714,87,False,False,True,False,False
6.0,4.7,7.933,0.1,12.533,2023,207,5,False,False,True,False,False
7.0,4.4,7.766,0.0,12.166,2023,207,5,False,True,False,False,False
30.0,5.1,7.933,0.1,12.933,2023,208,46,False,False,True,False,False
46.0,4.8,7.966,0.0,12.766,2022,587,40,False,False,True,False,False
10.0,4.7,7.967,0.0,12.667,2023,587,40,False,False,True,False,False
11.0,4.7,8.066,0.0,12.766,2023,587,40,False,False,True,False,False
69.0,4.7,7.733,0.0,12.433,2023,587,40,False,False,True,False,False
11.0,4.8,7.5,0.0,12.3,2023,587,40,False,False,True,False,False
3.0,4.8,7.833,0.0,12.633,2023,587,40,False,True,False,False,False
4.0,4.8,7.7,0.0,12.5,2023,587,40,False,False,True,False,False
119.0,4.6,7.133,0.0,11.733,2023,535,1,False,False,True,False,False
16.0,4.8,7.133,0.0,11.933,2023,535,1,True,False,False,False,False
25.0,4.8,7.033,0.0,11.833,2023,535,1,False,False,True,False,False
0.0,4.7,7.533,0.1,12.133,2023,536,1,False,False,False,True,False
0.0,4.8,7.5,0.4,11.9,2023,536,1,False,False,False,False,True
