Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_TeamQual,round_final,round_qual
19.0,4.9,8.366,0.0,13.266,2023,148,26,False,False,False,False,True
87.0,4.9,7.633,0.0,12.533,2023,148,26,False,False,False,False,True
21.0,4.4,7.7,0.0,12.1,2022,436,29,False,False,False,False,True
16.0,4.9,7.65,0.0,12.55,2023,260,29,False,False,False,False,True
15.0,5.0,8.6,0.0,13.6,2022,260,73,False,False,False,False,True
43.0,5.7,8.3,0.0,14.0,2023,397,28,False,False,False,False,True
11.0,5.8,8.533,0.0,14.333,2022,437,43,True,False,False,False,False
84.0,5.8,7.4,0.0,13.2,2022,437,43,False,False,False,False,True
0.0,5.8,8.133,0.0,13.933,2022,437,43,False,True,False,False,False
14.0,5.6,8.566,0.0,14.166,2022,437,43,False,False,False,False,True
14.0,5.6,8.233,0.0,13.833,2022,437,43,False,True,False,False,False
44.0,5.8,8.2,0.0,14.0,2023,437,43,False,False,False,False,True
0.0,5.4,7.5,0.0,12.9,2023,437,43,False,True,False,False,False
6.0,5.6,8.466,0.0,14.066,2023,437,43,True,False,False,False,False
14.0,5.6,8.533,0.0,14.133,2023,437,43,False,False,False,False,True
33.0,4.6,6.55,0.0,11.15,2023,464,3,False,False,False,False,True
22.0,4.4,6.7,0.0,11.1,2022,464,3,False,False,False,False,True
101.0,3.9,7.3,0.0,11.2,2022,340,67,False,False,False,False,True
18.0,5.3,7.3,0.0,12.6,2022,360,29,False,False,False,False,True
5.0,5.4,8.1,0.0,13.5,2023,360,29,False,False,False,True,False
10.0,5.4,7.85,0.0,13.25,2023,360,29,False,False,False,False,True
22.0,4.9,8.4,0.0,13.3,2022,360,92,False,False,False,False,True
23.0,4.6,7.3,0.0,11.9,2022,393,29,False,False,False,False,True
118.0,4.2,8.266,0.0,12.466,2022,499,18,False,False,False,False,True
35.0,3.8,7.2,0.0,11.0,2023,499,18,False,False,False,False,True
73.0,4.2,8.5,0.0,12.7,2022,499,18,False,False,False,False,True
101.0,4.3,8.633,0.0,12.933,2023,499,18,False,False,False,False,True
20.0,4.2,8.7,0.0,12.9,2023,499,18,False,False,False,False,True
66.0,4.2,8.733,0.0,12.933,2023,499,18,False,False,False,False,True
25.0,3.9,8.85,0.0,12.75,2022,499,18,False,False,False,False,True
120.0,4.9,7.533,0.0,12.433,2022,257,53,False,False,False,False,True
11.0,5.0,8.5,0.0,13.5,2022,257,53,False,False,False,False,True
51.0,5.0,8.3,0.0,13.3,2022,257,53,False,False,False,False,True
22.0,4.7,8.2,0.0,12.9,2022,257,53,False,False,False,False,True
136.0,4.2,7.2,0.0,11.4,2023,257,53,False,False,False,False,True
77.0,4.0,8.733,0.0,12.733,2023,257,53,False,False,False,False,True
22.0,4.3,5.7,0.0,10.0,2022,9,11,False,False,False,False,True
28.0,5.0,8.0,0.0,13.0,2023,532,56,False,False,False,False,True
10.0,5.7,7.866,0.0,13.566,2022,529,87,False,False,False,False,True
8.0,5.7,8.133,0.0,13.833,2022,529,87,False,False,False,False,True
7.0,5.7,8.333,0.0,14.033,2022,529,87,False,False,False,True,False
21.0,6.0,5.8,0.0,11.8,2022,529,87,False,False,False,False,True
14.0,5.2,7.133,0.0,12.333,2022,529,87,False,False,False,False,True
134.0,5.5,6.1,0.0,11.6,2023,529,87,False,False,False,False,True
26.0,6.1,5.466,0.0,11.566,2023,529,87,False,False,False,False,True
22.0,5.7,7.966,0.0,13.666,2023,529,87,False,False,False,False,True
5.0,6.1,8.566,0.0,14.666,2023,395,47,True,False,False,False,False
10.0,6.1,8.6,0.0,14.7,2023,395,47,False,False,False,False,True
18.0,5.1,8.55,0.0,13.65,2023,665,88,True,False,False,False,False
0.0,4.4,6.6,0.0,11.0,2023,293,22,False,False,True,False,False
71.0,4.0,7.7,0.0,11.7,2023,617,3,False,False,False,False,True
4.0,6.0,9.05,0.0,15.05,2023,299,88,True,False,False,False,False
0.0,5.6,8.7,0.0,14.3,2023,299,88,False,False,False,False,True
0.0,6.0,8.65,0.0,14.65,2023,299,88,False,False,False,True,False
33.0,4.2,7.967,0.0,12.167,2023,173,38,False,False,False,False,True
0.0,4.4,7.25,0.0,11.65,2022,681,88,False,False,False,False,True
0.0,5.1,8.15,0.0,13.25,2022,681,88,False,False,False,True,False
18.0,4.8,8.35,0.0,13.15,2023,681,88,True,False,False,False,False
0.0,5.1,8.45,0.0,13.55,2023,681,88,False,False,False,False,True
0.0,4.2,8.0,0.0,12.2,2023,681,88,False,False,False,True,False
24.0,5.0,7.95,0.0,12.95,2023,681,88,True,False,False,False,False
0.0,4.7,8.1,0.0,12.8,2023,682,88,False,False,True,False,False
69.0,4.7,7.066,0.0,11.766,2023,682,88,False,False,False,False,True
47.0,4.1,7.2,0.0,11.3,2023,717,83,False,False,False,False,True
52.0,4.3,6.733,0.0,11.033,2023,717,83,False,False,False,False,True
29.0,4.3,8.0,0.0,12.3,2023,717,83,False,False,False,False,True
17.0,4.3,8.1,0.0,12.4,2023,621,29,False,False,False,False,True
34.0,3.5,7.55,0.0,11.05,2023,476,62,False,False,False,False,True
23.0,3.5,7.35,0.0,10.85,2022,476,62,False,False,False,False,True
39.0,5.6,8.266,0.0,13.866,2022,756,11,False,False,False,False,True
18.0,5.5,7.5,0.0,13.0,2023,756,11,False,False,False,False,True
124.0,4.6,7.566,0.0,12.166,2023,756,11,False,False,False,False,True
5.0,5.5,8.066,0.0,13.566,2023,756,11,False,False,False,True,False
8.0,5.2,8.633,0.0,13.833,2023,756,11,False,False,False,False,True
0.0,5.3,7.733,0.0,13.033,2023,757,11,False,True,False,False,False
0.0,5.3,7.967,0.0,13.267,2023,757,11,False,False,True,False,False
0.0,4.9,8.85,0.0,13.75,2023,94,88,False,False,False,False,True
0.0,4.9,7.8,0.0,12.7,2023,94,88,False,False,False,True,False
0.0,4.4,8.7,0.0,13.1,2022,65,88,False,False,False,False,True
0.0,4.4,8.7,0.0,13.1,2022,65,88,False,False,False,True,False
69.0,5.0,7.0,0.0,12.0,2023,65,88,True,False,False,False,False
20.0,4.9,7.266,0.0,12.166,2022,278,86,False,False,False,False,True
21.0,4.9,8.85,0.0,13.75,2023,278,86,False,False,False,False,True
18.0,4.3,8.2,0.0,12.5,2023,720,21,False,False,False,False,True
43.0,3.3,7.2,0.0,10.5,2023,720,21,False,False,False,False,True
28.0,4.4,6.566,0.0,10.966,2023,720,21,False,False,False,False,True
0.0,4.3,7.6,0.0,11.9,2023,721,21,False,False,True,False,False
13.0,4.9,7.3,0.0,12.2,2022,362,92,True,False,False,False,False
31.0,4.9,7.3,0.0,12.2,2022,362,92,False,False,False,False,True
16.0,4.8,7.9,0.0,12.7,2022,195,29,False,False,False,False,True
0.0,5.3,7.15,0.0,12.45,2022,480,88,False,False,False,False,True
0.0,4.9,7.5,0.0,12.4,2022,480,88,False,False,False,True,False
15.0,5.3,8.2,0.0,13.5,2023,480,88,True,False,False,False,False
36.0,4.6,6.45,0.0,11.05,2022,480,88,True,False,False,False,False
79.0,5.0,6.3,0.0,11.3,2023,480,88,True,False,False,False,False
16.0,5.3,8.15,0.0,13.45,2023,480,88,True,False,False,False,False
16.0,4.7,8.0,0.0,12.7,2022,482,88,False,False,False,False,True
29.0,3.5,7.3,0.0,10.8,2023,330,16,False,False,False,False,True
0.0,3.7,7.167,0.0,10.867,2023,329,16,False,False,True,False,False
30.0,4.4,8.95,0.0,13.35,2023,679,88,True,False,False,False,False
13.0,5.5,8.433,0.0,13.933,2023,599,11,True,False,False,False,False
60.0,5.5,8.3,0.0,13.8,2023,599,11,False,False,False,False,True
0.0,5.5,8.166,0.0,13.666,2023,599,11,False,True,False,False,False
23.0,5.3,7.733,0.0,13.033,2023,599,11,False,False,False,False,True
17.0,5.1,7.5,0.0,12.6,2022,205,29,False,False,False,False,True
115.0,3.5,6.766,0.0,10.266,2023,398,59,False,False,False,False,True
46.0,3.7,8.0,0.0,11.7,2023,343,65,False,False,False,False,True
19.0,5.1,6.5,0.0,11.6,2022,477,11,False,False,False,False,True
87.0,5.1,8.033,0.0,13.133,2022,180,40,False,False,False,False,True
53.0,5.1,8.133,0.0,13.233,2022,180,40,False,False,False,False,True
96.0,5.1,7.066,0.0,12.166,2023,180,40,False,False,False,False,True
27.0,4.8,8.0,0.0,12.8,2023,22,88,True,False,False,False,False
37.0,4.8,8.3,0.0,13.1,2023,22,88,True,False,False,False,False
7.0,5.6,7.766,0.0,13.366,2023,251,7,False,False,False,True,False
8.0,5.6,8.433,0.0,14.033,2023,251,7,False,False,False,False,True
60.0,5.6,7.433,0.0,13.033,2022,537,7,False,False,False,False,True
34.0,5.6,8.566,0.0,14.166,2023,537,7,False,False,False,False,True
12.0,5.6,7.7,0.0,13.3,2023,537,7,False,False,False,False,True
49.0,4.1,7.133,0.0,11.233,2023,201,58,False,False,False,False,True
32.0,4.9,7.833,0.0,12.733,2023,201,58,False,False,False,False,True
39.0,4.2,6.433,0.0,10.633,2023,201,58,False,False,False,False,True
36.0,4.2,7.466,0.0,11.666,2023,201,58,False,False,False,False,True
2.0,6.6,8.566,0.0,15.166,2022,450,33,True,False,False,False,False
2.0,6.6,8.9,0.0,15.5,2022,450,33,False,False,False,True,False
3.0,6.6,8.8,0.0,15.4,2022,450,33,False,False,False,False,True
8.0,6.2,7.433,0.0,13.633,2022,450,33,False,False,False,True,False
4.0,6.4,8.366,0.0,14.766,2022,450,33,False,False,False,False,True
1.0,6.6,8.933,0.0,15.533,2022,450,33,False,True,False,False,False
1.0,6.6,8.8,0.0,15.4,2023,450,33,True,False,False,False,False
1.0,6.6,8.8,0.0,15.4,2023,450,33,False,False,False,True,False
1.0,6.6,8.7,0.0,15.3,2023,450,33,False,False,False,False,True
0.0,6.6,8.766,0.0,15.366,2023,450,33,False,True,False,False,False
0.0,4.4,5.8,0.0,10.2,2023,116,88,False,False,False,False,True
0.0,4.2,7.6,0.0,11.8,2023,116,88,False,False,False,True,False
31.0,4.0,6.95,0.0,10.95,2023,116,88,True,False,False,False,False
70.0,4.4,8.466,0.0,12.866,2023,17,41,False,False,False,False,True
15.0,5.3,7.95,0.0,13.25,2022,207,88,True,False,False,False,False
48.0,4.2,8.433,0.0,12.633,2023,417,3,False,False,False,False,True
33.0,4.8,6.9,0.0,11.7,2022,474,88,True,False,False,False,False
15.0,4.5,8.9,0.0,13.4,2022,63,2,False,False,False,False,True
15.0,4.5,8.9,0.0,13.4,2022,63,2,False,False,False,False,True
84.0,4.5,8.7,0.0,13.2,2023,63,2,False,False,False,False,True
8.0,4.6,9.15,0.0,13.75,2023,63,2,False,False,False,False,True
8.0,4.6,9.15,0.0,13.75,2023,63,2,False,False,False,False,True
8.0,4.5,9.233,0.0,13.733,2023,63,2,False,False,False,True,False
8.0,4.5,9.233,0.0,13.733,2023,63,2,False,False,False,True,False
13.0,4.5,9.166,0.0,13.666,2023,63,2,True,False,False,False,False
32.0,4.5,9.1,0.0,13.6,2023,63,2,False,False,False,False,True
5.0,4.5,9.1,0.0,13.6,2023,63,2,False,False,False,True,False
8.0,4.5,9.05,0.0,13.55,2023,63,2,False,False,False,False,True
19.0,5.5,6.95,0.0,12.45,2023,28,17,False,False,False,False,True
19.0,5.3,8.033,0.0,13.333,2023,28,17,False,False,False,False,True
0.0,5.1,6.667,0.0,11.767,2023,29,17,False,False,True,False,False
35.0,5.0,6.166,0.0,11.166,2023,213,57,False,False,False,False,True
22.0,5.0,7.4,0.0,12.4,2023,213,57,False,False,False,False,True
39.0,5.0,6.466,0.0,11.466,2023,213,57,False,False,False,False,True
39.0,4.9,7.1,0.0,12.0,2023,213,57,False,False,False,False,True
31.0,5.6,8.2,0.0,13.8,2022,433,60,False,False,False,False,True
5.0,5.6,8.333,0.0,13.933,2023,433,60,False,False,False,True,False
7.0,5.6,8.066,0.0,13.666,2023,433,60,False,False,False,False,True
20.0,5.6,8.366,0.0,13.966,2023,433,60,False,False,False,False,True
28.0,5.5,8.05,0.0,13.55,2023,184,43,False,False,False,False,True
0.0,5.2,8.1,0.0,13.3,2023,441,9,False,False,True,False,False
50.0,4.7,8.6,0.0,13.3,2022,468,60,False,False,False,False,True
53.0,5.5,8.2,0.0,13.7,2022,578,28,False,False,False,False,True
21.0,5.5,8.566,0.0,14.066,2022,578,28,False,False,False,False,True
17.0,5.5,8.266,0.0,13.766,2022,578,28,False,True,False,False,False
32.0,6.1,5.233,0.0,11.333,2022,650,86,False,False,False,False,True
6.0,5.5,8.5,0.0,14.0,2022,650,86,False,False,False,True,False
4.0,5.9,8.3,0.0,14.2,2022,650,86,False,False,False,False,True
2.0,5.9,8.2,0.0,14.1,2022,650,86,False,False,False,False,True
6.0,5.9,7.0,0.0,12.9,2022,650,86,False,False,False,True,False
40.0,5.4,8.633,0.0,14.033,2023,442,28,False,False,False,False,True
106.0,5.0,6.766,0.0,11.766,2023,442,28,False,False,False,False,True
24.0,5.4,8.3,0.0,13.7,2023,442,28,False,False,False,False,True
33.0,3.5,5.166,0.0,8.666,2022,162,38,False,False,False,False,True
24.0,6.1,8.266,0.0,14.366,2022,687,26,False,False,False,False,True
0.0,6.1,8.166,0.0,14.266,2022,687,26,False,True,False,False,False
8.0,5.9,8.033,0.0,13.933,2022,687,26,False,False,False,False,True
5.0,5.9,8.3,0.0,14.2,2022,687,26,False,False,False,True,False
12.0,5.4,8.1,0.0,13.5,2023,687,26,False,False,False,False,True
19.0,5.9,8.2,0.0,14.1,2022,687,26,False,False,False,False,True
15.0,5.9,7.933,0.0,13.833,2022,687,26,False,True,False,False,False
1.0,5.9,8.65,0.0,14.55,2022,687,26,False,False,False,False,True
3.0,5.9,8.433,0.0,14.333,2022,687,26,False,False,False,True,False
16.0,5.9,7.933,0.0,13.833,2023,687,26,True,False,False,False,False
22.0,6.4,7.966,0.0,14.366,2023,687,26,False,False,False,False,True
16.0,5.7,7.4,0.0,13.1,2023,687,26,False,False,False,False,True
7.0,5.9,8.133,0.0,14.033,2023,687,26,True,False,False,False,False
3.0,6.4,8.333,0.0,14.733,2023,687,26,False,False,False,True,False
5.0,6.4,8.3,0.0,14.7,2023,687,26,False,False,False,False,True
7.0,5.9,7.7,0.0,13.6,2023,687,26,False,False,False,False,True
3.0,6.4,7.75,0.0,14.15,2023,687,26,False,False,False,True,False
129.0,4.9,7.0,0.0,11.9,2023,204,62,False,False,False,False,True
6.0,5.5,8.3,0.0,13.8,2022,204,62,True,False,False,False,False
36.0,5.1,6.05,0.0,11.15,2022,204,62,False,False,False,False,True
0.0,5.3,7.566,0.0,12.866,2023,204,62,True,False,False,False,False
0.0,4.5,8.833,0.0,13.333,2023,634,62,True,False,False,False,False
30.0,4.5,7.95,0.0,12.45,2022,635,62,False,False,False,False,True
16.0,5.9,7.233,0.0,13.133,2022,588,91,False,False,False,False,True
22.0,4.6,6.833,0.3,11.133,2022,272,0,False,False,False,False,True
56.0,5.1,8.733,0.0,13.833,2023,199,86,False,False,False,False,True
15.0,5.9,8.25,0.0,14.15,2023,625,47,False,False,False,False,True
44.0,5.9,7.966,0.0,13.866,2022,220,11,False,False,False,False,True
28.0,5.9,8.333,0.0,14.233,2023,220,11,False,False,False,False,True
0.0,5.9,8.2,0.0,14.1,2023,220,11,False,True,False,False,False
0.0,5.9,7.833,0.0,13.733,2023,220,11,False,False,True,False,False
5.0,5.9,8.1,0.0,14.0,2022,220,11,True,False,False,False,False
4.0,5.9,8.3,0.0,14.2,2022,220,11,False,False,False,True,False
5.0,5.9,8.5,0.0,14.4,2022,220,11,False,False,False,False,True
16.0,5.5,8.6,0.0,14.1,2023,220,11,False,False,False,False,True
1.0,5.9,8.466,0.0,14.366,2023,220,11,True,False,False,False,False
18.0,5.6,7.8,0.0,13.4,2023,220,11,False,False,False,False,True
29.0,5.3,8.533,0.0,13.833,2022,60,42,False,False,False,False,True
53.0,5.2,8.666,0.0,13.866,2023,60,42,False,False,False,False,True
45.0,5.3,8.333,0.3,13.333,2023,60,42,False,False,False,False,True
0.0,5.1,8.4,0.0,13.5,2022,292,88,False,False,False,False,True
0.0,5.1,8.4,0.0,13.5,2022,292,88,False,False,False,True,False
14.0,5.1,8.5,0.0,13.6,2023,292,88,True,False,False,False,False
22.0,5.2,7.65,0.0,12.85,2022,292,88,True,False,False,False,False
0.0,5.1,7.85,0.0,12.95,2023,292,88,False,False,False,False,True
0.0,5.1,8.65,0.0,13.75,2023,292,88,False,False,False,True,False
13.0,4.8,8.75,0.0,13.55,2023,292,88,True,False,False,False,False
29.0,3.0,7.3,0.0,10.3,2022,134,29,False,False,False,False,True
31.0,6.0,8.133,0.0,14.133,2022,547,33,False,False,False,False,True
42.0,5.6,7.966,0.0,13.566,2022,547,33,False,False,False,False,True
9.0,5.6,8.466,0.0,14.066,2022,547,33,False,True,False,False,False
37.0,5.7,8.433,0.0,14.133,2023,547,33,False,False,False,False,True
24.0,5.7,6.9,0.0,12.6,2023,547,33,False,False,False,False,True
6.0,5.7,8.533,0.0,14.233,2023,547,33,False,False,False,True,False
5.0,5.7,8.766,0.0,14.466,2023,547,33,False,False,False,False,True
18.0,5.7,8.3,0.0,14.0,2023,547,33,False,False,False,False,True
40.0,4.0,6.166,0.0,10.166,2023,510,19,False,False,False,False,True
14.0,4.4,7.7,0.0,12.1,2022,302,92,True,False,False,False,False
28.0,4.4,8.2,0.0,12.6,2022,302,92,False,False,False,False,True
0.0,4.4,8.833,0.0,13.233,2022,303,29,False,False,False,False,True
62.0,5.5,8.266,0.0,13.766,2023,724,11,False,False,False,False,True
0.0,5.5,8.533,0.0,14.033,2023,724,11,False,True,False,False,False
0.0,5.5,8.367,0.0,13.867,2023,724,11,False,True,False,False,False
0.0,5.5,8.267,0.0,13.767,2023,724,11,False,False,True,False,False
35.0,5.2,7.95,0.0,13.15,2023,724,11,False,False,False,False,True
20.0,5.2,6.566,0.0,11.766,2023,724,11,True,False,False,False,False
6.0,5.5,7.766,0.0,13.266,2023,724,11,False,False,False,True,False
7.0,5.5,8.366,0.0,13.866,2023,724,11,False,False,False,False,True
98.0,5.2,7.633,0.0,12.833,2022,403,89,False,False,False,False,True
22.0,5.2,8.233,0.0,13.433,2023,403,89,False,False,False,False,True
16.0,5.1,8.533,0.0,13.633,2023,403,89,False,False,False,False,True
19.0,5.1,8.066,0.0,13.166,2023,403,89,True,False,False,False,False
88.0,5.1,8.033,0.0,13.133,2023,403,89,False,False,False,False,True
15.0,5.1,8.033,0.0,13.133,2023,403,89,False,False,False,False,True
10.0,5.1,8.4,0.0,13.5,2023,403,89,False,False,False,False,True
34.0,4.3,7.867,0.0,12.167,2023,705,58,False,False,False,False,True
37.0,4.5,7.966,0.0,12.466,2023,705,58,False,False,False,False,True
131.0,4.3,7.533,0.0,11.833,2023,705,58,False,False,False,False,True
36.0,4.3,6.833,0.0,11.133,2023,705,58,False,False,False,False,True
30.0,4.5,7.866,0.0,12.366,2023,705,58,False,False,False,False,True
21.0,5.7,6.6,0.0,12.3,2023,355,17,False,False,False,False,True
11.0,5.7,8.033,0.0,13.733,2023,353,17,False,False,False,False,True
0.0,5.7,7.867,0.0,13.567,2023,354,17,False,True,False,False,False
0.0,5.7,7.033,0.0,12.733,2023,354,17,False,False,True,False,False
126.0,5.6,6.8,0.3,12.1,2023,172,17,False,False,False,False,True
1.0,5.8,8.35,0.0,14.15,2023,172,17,True,False,False,False,False
17.0,5.6,6.95,0.0,12.55,2023,172,17,False,False,False,False,True
8.0,5.9,7.533,0.0,13.433,2023,172,17,True,False,False,False,False
7.0,5.6,7.133,0.0,12.733,2023,172,17,False,False,False,True,False
3.0,5.9,8.266,0.0,14.166,2023,172,17,False,False,False,False,True
0.0,5.2,5.933,0.0,11.133,2023,171,17,False,True,False,False,False
0.0,5.2,5.867,0.0,11.067,2023,171,17,False,False,True,False,False
25.0,4.8,8.7,0.0,13.5,2023,110,88,True,False,False,False,False
75.0,4.2,7.25,0.0,11.45,2023,451,88,True,False,False,False,False
31.0,3.6,6.75,0.0,10.35,2023,399,63,False,False,False,False,True
0.0,3.4,5.833,0.0,9.233,2023,400,63,False,False,True,False,False
24.0,4.8,6.9,0.0,11.7,2022,79,29,False,False,False,False,True
0.0,5.4,7.867,0.0,13.267,2023,289,57,False,True,False,False,False
0.0,5.6,8.067,0.0,13.667,2023,289,57,False,False,True,False,False
18.0,4.0,8.0,0.0,12.0,2023,98,44,True,False,False,False,False
35.0,4.0,8.166,0.0,12.166,2023,98,44,False,False,False,False,True
0.0,4.0,7.967,0.0,11.967,2023,99,44,False,False,True,False,False
17.0,3.5,8.35,0.0,11.85,2022,618,78,True,False,False,False,False
33.0,3.5,7.75,0.0,11.25,2022,618,78,False,False,False,False,True
0.0,4.5,8.1,0.0,12.6,2023,228,16,False,False,True,False,False
0.0,4.2,8.7,0.0,12.9,2022,722,88,False,False,False,False,True
0.0,4.2,8.6,0.0,12.8,2022,722,88,False,False,False,True,False
16.0,4.2,9.05,0.0,13.25,2023,722,88,True,False,False,False,False
62.0,4.2,8.0,0.0,12.2,2023,722,88,True,False,False,False,False
18.0,5.0,8.15,0.0,13.15,2022,504,88,True,False,False,False,False
59.0,5.4,6.95,0.0,12.35,2023,504,88,True,False,False,False,False
0.0,5.5,8.5,0.0,14.0,2023,504,88,False,False,False,False,True
0.0,5.5,8.8,0.0,14.3,2023,504,88,False,False,False,True,False
14.0,5.3,8.25,0.0,13.55,2023,504,88,True,False,False,False,False
44.0,5.4,7.4,0.0,12.8,2023,693,9,False,False,False,False,True
0.0,5.1,8.0,0.0,13.1,2022,131,88,False,False,False,False,True
0.0,5.0,7.8,0.0,12.8,2022,131,88,False,False,False,True,False
23.0,5.0,8.0,0.0,13.0,2023,131,88,True,False,False,False,False
77.0,4.6,6.75,0.0,11.35,2023,131,88,True,False,False,False,False
22.0,4.3,8.7,0.0,13.0,2023,700,88,True,False,False,False,False
60.0,4.9,7.4,0.0,12.3,2023,700,88,True,False,False,False,False
66.0,5.0,7.866,0.0,12.866,2022,149,40,False,False,False,False,True
24.0,6.0,5.533,0.0,11.533,2022,338,29,True,False,False,False,False
8.0,6.5,8.2,0.0,14.7,2022,338,29,False,False,False,True,False
7.0,6.5,8.566,0.0,15.066,2022,338,29,False,False,False,False,True
0.0,6.5,8.5,0.0,15.0,2022,338,29,False,True,False,False,False
6.0,6.4,7.666,0.0,14.066,2022,338,29,False,False,False,False,True
3.0,6.4,8.3,0.0,14.7,2022,338,29,False,False,False,True,False
2.0,5.9,8.566,0.0,14.466,2022,338,29,False,False,False,True,False
1.0,6.4,8.95,0.0,15.35,2022,338,29,False,False,False,False,True
1.0,6.5,8.833,0.0,15.333,2022,338,29,False,False,False,True,False
1.0,6.5,8.566,0.0,15.066,2022,338,29,False,False,False,False,True
3.0,6.5,8.666,0.0,15.166,2022,338,29,False,True,False,False,False
1.0,6.5,8.5,0.0,15.0,2022,338,24,False,False,False,True,False
2.0,6.5,8.1,0.0,14.6,2022,338,24,False,False,False,False,True
29.0,4.9,7.15,0.0,12.05,2022,300,88,True,False,False,False,False
29.0,4.2,9.15,0.0,13.35,2023,91,88,True,False,False,False,False
127.0,5.7,6.6,0.0,12.3,2022,51,79,False,False,False,False,True
65.0,5.3,7.6,0.0,12.9,2022,51,79,False,False,False,False,True
14.0,4.8,8.6,0.0,13.4,2023,23,3,False,False,False,False,True
11.0,4.8,8.0,0.0,12.8,2023,23,3,False,False,False,False,True
28.0,4.8,8.566,0.0,13.366,2023,24,3,False,False,False,False,True
31.0,4.8,7.05,0.0,11.85,2022,310,88,True,False,False,False,False
139.0,3.0,8.066,0.0,11.066,2022,725,62,False,False,False,False,True
0.0,3.7,7.5,0.0,11.2,2023,726,62,True,False,False,False,False
97.0,3.9,8.233,0.0,12.133,2023,301,19,False,False,False,False,True
78.0,4.6,8.0,0.0,12.6,2022,16,5,False,False,False,False,True
6.0,5.2,8.15,0.0,13.35,2023,489,57,True,False,False,False,False
5.0,4.8,7.75,0.0,12.55,2023,489,57,False,False,False,True,False
5.0,5.2,8.25,0.0,13.45,2023,489,57,False,False,False,False,True
0.0,5.2,7.967,0.0,13.167,2023,490,57,False,True,False,False,False
0.0,5.2,8.067,0.0,13.267,2023,490,57,False,False,True,False,False
8.0,4.7,9.35,0.0,14.05,2022,597,88,True,False,False,False,False
72.0,4.0,7.5,0.0,11.5,2023,538,64,False,False,False,False,True
23.0,5.3,5.533,0.0,10.833,2022,382,66,False,False,False,False,True
130.0,5.1,7.066,0.3,11.866,2023,382,66,False,False,False,False,True
61.0,4.9,8.133,0.0,13.033,2023,382,66,False,False,False,False,True
30.0,4.6,7.266,0.0,11.866,2022,644,66,False,False,False,False,True
24.0,4.9,5.9,0.0,10.8,2022,644,66,False,False,False,False,True
15.0,4.9,8.166,0.0,13.066,2022,644,66,False,False,False,False,True
9.0,5.2,8.2,0.0,13.4,2023,644,66,False,False,False,False,True
36.0,4.4,6.2,0.0,10.6,2023,644,66,False,False,False,False,True
57.0,5.2,7.9,0.0,13.1,2022,644,66,False,False,False,False,True
89.0,5.2,7.933,0.0,13.133,2023,644,66,False,False,False,False,True
34.0,4.5,6.733,0.0,11.233,2023,644,66,False,False,False,False,True
16.0,4.9,8.2,0.0,13.1,2023,644,66,False,False,False,False,True
13.0,4.9,8.666,0.0,13.566,2023,644,66,False,False,False,False,True
36.0,4.9,8.633,0.0,13.533,2023,644,66,False,False,False,False,True
45.0,4.5,8.233,0.0,12.733,2023,645,66,False,False,False,False,True
66.0,5.0,8.5,0.0,13.5,2022,488,7,False,False,False,False,True
38.0,5.5,8.566,0.0,14.066,2023,488,7,False,False,False,False,True
19.0,5.5,8.466,0.0,13.966,2023,488,7,False,False,False,False,True
107.0,5.1,7.533,0.0,12.633,2022,285,18,False,False,False,False,True
6.0,5.6,8.6,0.0,14.2,2022,285,18,False,False,False,False,True
3.0,5.6,8.766,0.0,14.366,2022,285,18,False,False,False,True,False
36.0,5.6,8.533,0.0,14.133,2023,285,18,False,False,False,False,True
8.0,5.6,7.233,0.0,12.833,2023,285,18,False,False,False,True,False
6.0,6.0,8.366,0.0,14.366,2023,285,18,False,False,False,False,True
80.0,5.2,7.533,0.0,12.733,2023,285,18,False,False,False,False,True
6.0,5.6,8.0,0.0,13.6,2022,285,18,False,False,False,True,False
7.0,5.6,8.7,0.0,14.3,2022,285,18,False,False,False,False,True
14.0,6.1,8.733,0.0,14.833,2022,467,18,False,False,False,False,True
5.0,5.8,8.266,0.0,14.066,2022,467,18,False,False,False,False,True
4.0,5.8,8.433,0.0,14.233,2022,467,18,False,False,False,True,False
1.0,5.8,8.7,0.0,14.5,2022,467,18,False,False,False,False,True
1.0,5.8,8.75,0.0,14.55,2022,467,18,False,False,False,False,True
1.0,5.8,9.05,0.0,14.85,2022,467,18,False,False,False,True,False
2.0,5.8,8.45,0.0,14.25,2022,467,18,True,False,False,False,False
3.0,5.8,8.733,0.0,14.533,2022,467,18,False,False,False,True,False
6.0,5.8,8.55,0.0,14.35,2022,467,18,False,False,False,False,True
14.0,5.1,7.8,0.0,12.9,2023,636,29,False,False,False,False,True
8.0,5.7,7.233,0.0,12.933,2023,422,43,False,False,False,True,False
14.0,5.7,8.266,0.0,13.966,2023,422,43,False,False,False,False,True
6.0,5.7,8.6,0.0,14.3,2023,422,43,True,False,False,False,False
48.0,4.9,7.4,0.0,12.3,2023,422,43,False,False,False,False,True
0.0,3.8,7.967,0.0,11.767,2023,52,16,False,False,True,False,False
59.0,4.5,8.566,0.0,13.066,2022,668,34,False,False,False,False,True
139.0,4.6,5.7,0.0,10.3,2023,611,57,False,False,False,False,True
25.0,4.2,7.6,0.0,11.8,2023,611,57,False,False,False,False,True
15.0,4.6,8.0,0.0,12.6,2023,611,57,True,False,False,False,False
