Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal,round_teamqual
24.0,4.0,4.833,0.0,8.833,2023,699,70,False,False,True,False,False
31.0,3.1,5.8,0.0,8.9,2023,534,41,False,False,True,False,False
28.0,3.2,6.567,0.0,9.767,2023,546,41,False,False,True,False,False
0.0,4.9,7.1,0.0,12.0,2023,313,11,False,False,False,True,False
0.0,4.9,7.733,0.0,12.633,2023,313,11,False,False,False,False,True
46.0,1.0,6.633,0.0,7.633,2023,491,56,False,False,True,False,False
8.0,4.7,7.05,0.0,11.75,2023,254,31,False,True,False,False,False
5.0,5.0,7.95,0.0,12.95,2023,254,31,False,False,True,False,False
44.0,4.6,4.35,0.0,8.95,2023,418,31,False,False,True,False,False
54.0,4.3,5.05,0.0,9.35,2022,302,31,False,False,True,False,False
109.0,3.4,5.566,0.0,8.966,2022,308,58,False,False,True,False,False
94.0,3.5,6.866,0.0,10.366,2023,308,58,False,False,True,False,False
21.0,5.3,7.2,0.0,12.5,2023,463,30,True,False,False,False,False
0.0,6.3,8.1,0.0,14.4,2023,463,30,False,False,False,True,False
29.0,2.9,6.85,0.0,9.75,2023,494,68,False,False,True,False,False
0.0,4.2,6.7,0.0,10.9,2023,496,68,False,False,False,False,True
30.0,4.4,6.333,0.0,10.733,2023,373,1,False,False,True,False,False
48.0,4.9,7.966,0.0,12.866,2022,381,13,False,False,True,False,False
7.0,4.9,7.55,0.0,12.45,2022,381,13,True,False,False,False,False
10.0,4.9,7.55,0.0,12.45,2022,381,13,False,False,True,False,False
1.0,4.9,7.8,0.0,12.7,2022,382,13,False,False,True,False,False
2.0,4.9,7.133,0.0,12.033,2022,382,13,False,True,False,False,False
3.0,6.3,8.4,0.0,14.7,2022,511,8,False,True,False,False,False
2.0,6.3,8.4,0.0,14.7,2022,511,8,False,False,True,False,False
12.0,4.2,7.25,0.0,11.45,2023,328,68,True,False,False,False,False
18.0,4.3,7.05,0.0,11.35,2023,328,68,False,False,True,False,False
35.0,4.3,6.7,0.0,11.0,2023,328,68,False,False,True,False,False
120.0,3.9,6.866,0.0,10.766,2022,505,68,False,False,True,False,False
11.0,4.4,7.25,0.0,11.65,2023,627,68,True,False,False,False,False
6.0,4.4,7.65,0.0,12.05,2023,627,68,False,True,False,False,False
9.0,4.4,7.95,0.0,12.35,2023,627,68,False,False,True,False,False
0.0,4.4,7.667,0.0,12.067,2023,629,68,False,False,False,True,False
0.0,4.4,7.7,0.0,12.1,2023,629,68,False,False,False,False,True
0.0,4.2,7.267,0.0,11.467,2023,329,68,False,False,False,False,True
23.0,4.5,5.566,0.0,10.066,2023,628,68,True,False,False,False,False
42.0,4.8,6.233,0.3,10.733,2023,628,68,False,False,True,False,False
0.0,5.6,8.5,0.0,14.1,2022,345,86,False,False,True,False,False
0.0,5.5,8.0,0.0,13.5,2022,345,86,False,True,False,False,False
25.0,5.3,6.9,0.0,12.2,2023,345,86,True,False,False,False,False
0.0,5.2,7.1,0.0,12.3,2023,345,86,False,False,True,False,False
0.0,5.6,8.2,0.0,13.8,2023,345,86,False,True,False,False,False
1.0,5.6,8.033,0.0,13.633,2023,345,86,True,False,False,False,False
4.0,5.6,8.2,0.0,13.8,2023,345,86,False,False,True,False,False
118.0,2.1,5.133,0.0,7.233,2023,224,20,False,False,True,False,False
0.0,4.9,6.65,0.0,11.55,2022,41,86,False,False,True,False,False
0.0,5.0,7.3,0.0,12.3,2022,41,86,False,True,False,False,False
12.0,5.1,6.45,0.0,11.55,2023,41,86,True,False,False,False,False
23.0,4.4,5.65,0.0,10.05,2022,41,86,True,False,False,False,False
15.0,5.4,7.55,0.0,12.95,2023,41,86,True,False,False,False,False
0.0,5.1,7.45,0.0,12.55,2023,41,86,False,False,True,False,False
0.0,5.0,7.75,0.0,12.75,2023,41,86,False,True,False,False,False
27.0,5.4,5.9,0.0,11.3,2023,41,86,True,False,False,False,False
32.0,4.3,5.05,0.0,9.35,2023,241,86,True,False,False,False,False
35.0,3.4,7.25,0.0,10.65,2022,639,31,False,False,True,False,False
13.0,4.1,7.0,0.0,11.1,2022,639,42,True,False,False,False,False
25.0,4.1,6.95,0.0,11.05,2022,639,42,False,False,True,False,False
110.0,4.2,4.766,0.0,8.966,2022,244,45,False,False,True,False,False
18.0,3.5,6.466,0.0,9.966,2023,244,45,False,False,True,False,False
2.0,5.4,7.75,0.0,13.15,2022,303,13,False,False,True,False,False
2.0,5.4,7.95,0.0,13.35,2022,303,13,False,True,False,False,False
16.0,5.3,4.733,0.0,10.033,2022,303,13,False,False,True,False,False
6.0,5.4,7.333,0.0,12.733,2023,303,13,False,True,False,False,False
6.0,5.4,7.366,0.0,12.766,2023,303,13,False,False,True,False,False
8.0,5.5,5.566,0.0,11.066,2023,303,13,False,True,False,False,False
6.0,5.4,7.233,0.0,12.633,2023,303,13,False,False,True,False,False
2.0,5.7,7.9,0.0,13.6,2022,556,31,False,False,True,False,False
1.0,5.9,8.45,0.0,14.35,2023,556,31,False,True,False,False,False
1.0,5.9,8.35,0.0,14.25,2023,556,31,False,False,True,False,False
2.0,6.3,7.933,0.0,14.233,2023,556,31,False,True,False,False,False
4.0,6.3,8.066,0.0,14.366,2023,556,31,False,False,True,False,False
13.0,5.1,7.7,0.0,12.8,2022,615,86,True,False,False,False,False
20.0,5.0,6.85,0.0,11.85,2023,37,86,True,False,False,False,False
19.0,4.9,6.366,0.0,11.266,2023,192,21,False,False,True,False,False
47.0,4.9,7.533,0.0,12.433,2023,192,21,False,False,True,False,False
1.0,5.8,8.033,0.0,13.832999999999998,2023,613,15,False,True,False,False,False
1.0,6.2,8.166,0.0,14.366,2023,613,15,False,False,True,False,False
18.0,2.3,5.25,0.0,7.55,2023,379,19,True,False,False,False,False
31.0,3.6,5.2,0.0,8.8,2023,379,19,False,False,True,False,False
34.0,3.3,3.75,0.0,7.05,2023,287,47,False,False,True,False,False
41.0,1.7,7.6,0.0,9.3,2023,160,31,False,False,True,False,False
41.0,4.9,7.5,0.0,12.4,2022,80,69,False,False,True,False,False
17.0,4.7,6.95,0.0,11.65,2022,80,69,False,False,True,False,False
31.0,3.4,7.266,0.0,10.666,2023,36,4,False,False,True,False,False
16.0,3.4,7.6,0.0,11.0,2023,36,4,True,False,False,False,False
12.0,5.3,7.6,0.0,12.9,2023,310,86,True,False,False,False,False
65.0,5.0,6.666,0.0,11.666,2023,457,78,False,False,True,False,False
113.0,1.8,6.4,0.0,8.2,2022,167,51,False,False,True,False,False
17.0,4.6,5.9,0.0,10.5,2022,516,77,True,False,False,False,False
150.0,4.5,4.633,0.0,9.133,2023,479,77,False,False,True,False,False
14.0,4.8,7.2,0.0,12.0,2022,479,77,False,False,True,False,False
134.0,4.1,6.633,0.0,10.733,2023,582,25,False,False,True,False,False
36.0,5.4,7.2,0.0,12.6,2022,231,8,False,False,True,False,False
22.0,5.5,7.133,0.0,12.633,2022,231,8,False,False,False,True,False
38.0,5.7,7.333,0.0,13.033,2023,231,8,False,False,True,False,False
10.0,5.8,8.133,0.0,13.933,2023,231,8,False,False,True,False,False
3.0,5.5,8.166,0.0,13.666,2023,231,8,False,True,False,False,False
4.0,5.4,8.45,0.0,13.85,2023,231,8,False,False,True,False,False
42.0,5.5,7.566,0.0,13.066,2022,182,50,False,False,True,False,False
7.0,5.5,7.6,0.0,13.1,2023,182,50,False,False,True,False,False
33.0,5.5,7.633,0.0,13.133,2023,182,50,False,False,True,False,False
84.0,5.3,6.866,0.0,12.166,2023,319,60,False,False,True,False,False
16.0,5.0,6.766,0.0,11.766,2023,319,60,False,False,True,False,False
6.0,5.0,7.566,0.0,12.566,2023,319,60,False,True,False,False,False
8.0,5.0,7.7,0.0,12.7,2023,319,60,False,False,True,False,False
40.0,5.0,7.566,0.0,12.566,2023,319,60,False,False,True,False,False
84.0,4.7,7.333,0.0,12.033,2022,34,80,False,False,True,False,False
52.0,4.4,7.533,0.0,11.933,2022,34,80,False,False,True,False,False
87.0,4.8,7.233,0.0,12.033,2023,34,80,False,False,True,False,False
45.0,5.7,7.266,0.0,12.966,2022,495,55,False,False,True,False,False
4.0,5.7,7.4,0.0,13.1,2022,495,55,False,False,True,False,False
4.0,5.7,7.533,0.0,13.233,2022,495,55,False,True,False,False,False
49.0,5.8,7.066,0.0,12.866,2023,495,55,False,False,True,False,False
15.0,5.0,6.0,0.0,11.0,2023,495,55,True,False,False,False,False
5.0,5.8,6.3,0.0,12.1,2023,495,55,False,True,False,False,False
1.0,5.8,7.75,0.0,13.55,2023,495,55,False,False,True,False,False
7.0,5.8,6.8,0.0,12.6,2023,495,55,True,False,False,False,False
12.0,5.7,6.566,0.0,12.266,2023,495,55,False,False,True,False,False
0.0,5.8,6.633,0.0,12.433,2023,497,55,False,False,False,True,False
0.0,5.9,7.7,0.0,13.6,2023,497,55,False,False,False,False,True
13.0,4.3,7.65,0.0,11.95,2022,251,16,False,False,True,False,False
9.0,4.4,7.4,0.0,11.8,2023,251,16,True,False,False,False,False
8.0,4.4,5.35,0.0,9.75,2023,251,16,False,True,False,False,False
8.0,4.3,8.05,0.0,12.35,2023,251,16,False,False,True,False,False
112.0,4.4,7.133,0.0,11.533,2023,252,16,False,False,True,False,False
0.0,4.1,6.2,0.0,10.3,2023,252,16,False,False,False,True,False
0.0,4.9,7.733,0.0,12.633,2023,252,16,False,False,False,False,True
20.0,4.4,7.066,0.0,11.466,2023,252,16,False,False,True,False,False
21.0,4.4,7.3,0.0,11.7,2023,252,16,False,False,True,False,False
19.0,5.7,8.266,0.0,13.966,2022,442,46,False,False,True,False,False
8.0,5.9,8.266,0.0,14.166,2023,442,46,True,False,False,False,False
21.0,5.9,7.766,0.0,13.666,2023,442,46,False,False,True,False,False
0.0,5.9,7.5,0.0,13.4,2023,442,46,False,False,False,True,False
17.0,5.5,7.0,0.0,12.5,2023,442,46,True,False,False,False,False
52.0,5.6,6.666,0.0,12.266,2023,442,46,False,False,True,False,False
146.0,4.3,5.633,0.0,9.933,2023,413,1,False,False,True,False,False
31.0,4.3,6.8,0.0,11.1,2023,413,1,False,False,True,False,False
12.0,4.6,7.7,0.0,12.3,2023,566,31,False,False,True,False,False
38.0,4.3,6.25,0.0,10.55,2022,469,31,False,False,True,False,False
20.0,4.2,7.4,0.0,11.6,2022,469,90,False,False,True,False,False
10.0,4.6,7.65,0.0,12.25,2023,567,31,False,False,True,False,False
26.0,2.1,7.7,0.0,9.8,2023,44,3,False,False,True,False,False
1.0,5.4,8.1,0.0,13.5,2022,3,86,False,False,True,False,False
3.0,5.4,8.2,0.0,13.6,2022,3,86,False,True,False,False,False
0.0,5.4,8.15,0.0,13.55,2022,3,86,False,False,True,False,False
0.0,5.4,7.9,0.0,13.3,2022,3,86,False,True,False,False,False
6.0,5.5,7.65,0.0,13.15,2023,3,86,True,False,False,False,False
6.0,5.4,7.8,0.0,13.2,2022,3,86,True,False,False,False,False
0.0,5.5,7.85,0.0,13.35,2023,3,86,False,False,True,False,False
0.0,5.5,7.8,0.0,13.3,2023,3,86,False,True,False,False,False
10.0,5.4,7.55,0.0,12.95,2023,3,86,True,False,False,False,False
0.0,5.4,8.3,0.0,13.7,2023,3,86,False,False,False,True,False
0.0,5.4,8.267,0.0,13.667,2023,3,86,False,False,False,False,True
16.0,5.8,8.333,0.0,14.133,2022,247,31,False,False,True,False,False
0.0,5.7,7.933,0.0,13.633,2022,247,31,False,False,False,True,False
2.0,5.3,8.15,0.0,13.45,2022,247,31,False,True,False,False,False
3.0,5.3,8.2,0.0,13.5,2022,247,31,False,False,True,False,False
6.0,5.6,8.033,0.0,13.633,2022,247,31,False,True,False,False,False
7.0,5.8,8.1,0.0,13.9,2022,247,31,False,False,True,False,False
9.0,5.7,8.0,0.0,13.7,2022,247,31,False,False,False,True,False
13.0,6.0,8.033,0.0,14.033,2023,247,31,False,False,True,False,False
0.0,5.8,6.6,0.0,12.4,2023,247,31,False,False,False,True,False
2.0,6.0,8.3,0.0,14.3,2023,247,31,False,True,False,False,False
6.0,5.8,7.15,0.0,12.95,2023,247,31,False,False,True,False,False
3.0,5.8,8.0,0.0,13.8,2023,247,31,True,False,False,False,False
10.0,5.8,8.133,0.0,13.933,2023,247,31,False,False,True,False,False
1.0,5.7,8.2,0.0,13.9,2022,247,26,False,True,False,False,False
1.0,5.8,8.2,0.0,14.0,2022,247,26,False,False,True,False,False
69.0,5.0,7.5,0.0,12.5,2022,212,28,False,False,True,False,False
54.0,5.0,6.833,0.0,11.833,2022,212,28,False,False,True,False,False
28.0,4.5,6.333,0.0,10.833,2023,17,64,False,False,True,False,False
73.0,4.9,7.533,0.0,12.433,2023,17,64,False,False,True,False,False
9.0,4.8,7.5,0.0,12.3,2023,226,31,False,False,True,False,False
69.0,5.2,7.366,0.0,12.566,2023,368,28,False,False,True,False,False
7.0,5.2,5.9,0.0,11.1,2023,368,28,False,True,False,False,False
8.0,5.2,7.166,0.0,12.366,2023,368,28,False,False,True,False,False
19.0,4.7,7.166,0.0,11.866,2023,129,28,False,False,True,False,False
51.0,4.1,5.9,0.3,9.7,2022,356,31,False,False,True,False,False
24.0,4.6,6.566,0.0,11.166,2023,27,8,False,False,True,False,False
18.0,4.7,7.5,0.0,12.2,2022,210,86,True,False,False,False,False
18.0,5.3,7.7,0.0,13.0,2022,31,30,True,False,False,False,False
34.0,5.3,7.933,0.0,13.233,2022,31,30,False,False,True,False,False
0.0,5.3,7.666,0.0,12.966,2022,31,30,False,False,False,True,False
8.0,5.6,7.5,0.0,13.1,2023,31,30,False,False,True,False,False
6.0,5.6,8.0,0.0,13.6,2023,31,30,False,True,False,False,False
38.0,5.4,7.1,0.0,12.5,2022,31,30,False,False,True,False,False
13.0,5.5,7.766,0.0,13.266,2022,31,30,False,False,False,True,False
1.0,5.6,7.85,0.0,13.45,2022,31,30,False,True,False,False,False
1.0,5.6,8.1,0.0,13.7,2022,31,30,False,False,True,False,False
10.0,5.5,6.633,0.0,12.133,2023,31,30,False,False,True,False,False
78.0,4.9,7.3,0.0,12.2,2023,109,5,False,False,True,False,False
7.0,4.8,7.633,0.0,12.433,2023,109,5,False,True,False,False,False
11.0,5.0,7.466,0.0,12.466,2023,109,5,False,False,True,False,False
14.0,4.9,6.5,0.0,11.4,2023,109,5,True,False,False,False,False
20.0,4.8,7.233,0.0,12.033,2023,109,5,True,False,False,False,False
36.0,4.8,7.833,0.0,12.633,2023,109,5,False,False,True,False,False
50.0,3.3,5.366,0.0,8.666,2023,47,23,False,False,True,False,False
0.0,3.3,7.567,0.0,10.867,2023,49,23,False,False,False,False,True
25.0,6.2,7.3,0.0,13.5,2022,359,48,False,False,True,False,False
0.0,5.2,4.2,0.0,9.4,2022,359,48,False,False,False,True,False
90.0,6.0,6.033,0.0,12.033,2023,359,48,False,False,True,False,False
0.0,6.1,7.233,0.0,13.333,2023,359,48,False,False,False,True,False
12.0,5.8,5.7,0.0,11.5,2023,359,48,False,False,True,False,False
13.0,5.3,7.066,0.0,12.366,2023,359,48,False,False,True,False,False
122.0,4.0,6.666,0.0,10.666,2022,539,18,False,False,True,False,False
85.0,4.0,6.666,0.0,10.666,2022,539,18,False,False,True,False,False
3.0,5.2,7.9,0.0,13.1,2022,298,31,False,True,False,False,False
5.0,5.2,8.0,0.0,13.2,2022,298,31,False,False,True,False,False
9.0,4.9,8.05,0.0,12.95,2023,298,31,False,False,True,False,False
13.0,5.6,7.633,0.0,13.233,2022,304,31,True,False,False,False,False
40.0,5.6,7.566,0.0,13.166,2022,304,31,False,False,True,False,False
0.0,5.6,7.2,0.0,12.8,2022,304,31,False,False,False,True,False
4.0,5.3,7.6,0.0,12.9,2022,304,31,False,True,False,False,False
4.0,5.3,7.95,0.0,13.25,2022,304,31,False,False,True,False,False
29.0,5.7,7.133,0.0,12.833,2022,304,31,False,False,True,False,False
18.0,5.6,8.166,0.0,13.766,2023,304,31,False,False,True,False,False
0.0,5.6,8.1,0.0,13.7,2023,304,31,False,False,False,True,False
4.0,5.7,8.5,0.0,14.2,2023,304,31,False,True,False,False,False
4.0,5.7,7.8,0.0,13.5,2023,304,31,False,False,True,False,False
7.0,5.7,7.766,0.0,13.466,2023,304,31,True,False,False,False,False
12.0,5.6,8.266,0.0,13.866,2023,304,31,False,False,True,False,False
117.0,2.8,4.566,0.0,7.366,2022,581,6,False,False,True,False,False
38.0,1.4,5.6,0.0,7.0,2022,344,77,False,False,True,False,False
47.0,2.7,3.266,0.0,5.966,2023,111,41,False,False,True,False,False
11.0,4.7,8.033,0.0,12.733,2023,478,77,False,False,True,False,False
6.0,4.8,7.666,0.0,12.466,2023,478,77,False,True,False,False,False
9.0,4.8,7.766,0.0,12.566,2023,478,77,False,False,True,False,False
13.0,4.5,7.3,0.0,11.8,2022,69,65,False,False,True,False,False
24.0,4.8,5.1,0.0,9.9,2022,69,65,False,False,True,False,False
71.0,4.6,6.866,0.0,11.466,2023,69,65,False,False,True,False,False
18.0,2.8,8.0,0.0,10.8,2023,661,12,False,False,True,False,False
95.0,3.5,6.766,0.0,10.266,2022,661,12,False,False,True,False,False
11.0,5.8,7.1,0.0,12.9,2022,332,86,True,False,False,False,False
12.0,5.0,8.1,0.0,13.1,2023,188,59,False,False,True,False,False
64.0,5.1,7.5,0.0,12.6,2023,35,69,False,False,True,False,False
24.0,3.4,5.866,0.0,9.266,2023,35,69,True,False,False,False,False
29.0,5.0,7.766,0.0,12.766,2023,35,69,False,False,True,False,False
16.0,3.7,7.366,0.0,11.066,2023,66,34,False,False,True,False,False
105.0,3.7,5.733,0.0,9.433,2022,66,34,False,False,True,False,False
110.0,3.2,6.266,0.0,9.466,2023,66,34,False,False,True,False,False
7.0,5.6,7.9,0.0,13.5,2022,246,4,True,False,False,False,False
33.0,5.6,7.733,0.0,13.333,2022,246,4,False,False,True,False,False
11.0,5.6,7.9,0.0,13.5,2023,246,4,True,False,False,False,False
19.0,5.7,7.966,0.0,13.666,2023,246,4,False,False,True,False,False
2.0,5.5,8.1,0.0,13.6,2023,246,4,False,False,True,False,False
2.0,5.5,8.2,0.0,13.7,2023,246,4,False,True,False,False,False
1.0,5.5,7.533,0.0,13.033,2023,246,4,False,False,True,False,False
2.0,5.5,7.367,0.0,12.867,2023,246,4,False,True,False,False,False
2.0,5.6,7.95,0.0,13.55,2022,246,4,True,False,False,False,False
2.0,5.6,7.9,0.0,13.5,2022,246,4,False,True,False,False,False
3.0,5.6,8.05,0.0,13.65,2022,246,4,False,False,True,False,False
28.0,4.5,6.5,0.0,11.0,2022,185,31,False,False,True,False,False
22.0,4.1,7.5,0.0,11.6,2023,185,31,False,False,True,False,False
27.0,4.5,6.25,0.0,10.75,2022,185,72,False,False,True,False,False
16.0,3.9,6.35,0.0,10.25,2023,22,27,True,False,False,False,False
24.0,3.9,6.4,0.0,10.3,2023,22,27,False,False,True,False,False
20.0,4.0,6.7,0.0,10.7,2023,22,27,True,False,False,False,False
40.0,3.9,6.9,0.0,10.8,2023,22,27,False,False,True,False,False
0.0,3.8,5.233,0.0,9.033,2023,21,27,False,False,False,False,True
15.0,4.3,7.5,0.0,11.8,2022,602,31,False,False,True,False,False
13.0,4.6,7.4,0.0,12.0,2023,602,31,False,False,True,False,False
80.0,3.7,7.433,0.0,11.133,2023,186,80,False,False,True,False,False
0.0,5.4,8.2,0.0,13.6,2022,523,86,False,False,True,False,False
0.0,5.4,8.05,0.0,13.45,2022,523,86,False,True,False,False,False
85.0,4.1,6.9,0.0,11.0,2023,425,65,False,False,True,False,False
82.0,3.8,7.233,0.0,11.033,2023,263,44,False,False,True,False,False
137.0,2.6,7.233,0.0,9.833,2022,264,44,False,False,True,False,False
104.0,2.5,7.166,0.0,9.666,2022,264,44,False,False,True,False,False
0.0,4.0,7.7,0.0,11.7,2023,454,17,False,False,False,False,True
44.0,3.8,4.766,0.0,8.566,2023,409,64,False,False,True,False,False
100.0,4.0,6.066,0.0,10.066,2022,399,78,False,False,True,False,False
11.0,4.7,7.066,0.0,11.766,2023,420,13,False,False,True,False,False
18.0,2.5,7.85,0.0,10.35,2023,165,21,False,False,True,False,False
17.0,3.8,6.95,0.0,10.75,2023,573,21,False,False,True,False,False
27.0,4.2,6.733,0.0,10.933,2023,573,21,False,False,True,False,False
107.0,4.0,7.033,0.0,11.033,2022,597,60,False,False,True,False,False
13.0,4.2,7.133,0.0,11.333,2022,597,60,False,False,True,False,False
13.0,4.2,7.133,0.0,11.333,2022,597,60,False,False,True,False,False
14.0,4.1,7.6,0.0,11.7,2023,597,60,False,False,True,False,False
14.0,4.1,7.6,0.0,11.7,2023,597,60,False,False,True,False,False
99.0,3.9,6.2,0.0,10.1,2022,256,44,False,False,True,False,False
29.0,3.3,6.367,0.0,9.667,2023,40,40,False,False,True,False,False
15.0,4.0,8.1,0.0,12.1,2023,40,40,False,False,True,False,False
138.0,4.1,6.433,0.0,10.533,2023,40,40,False,False,True,False,False
22.0,3.9,7.4,0.0,11.3,2023,40,40,False,False,True,False,False
17.0,4.1,7.6,0.0,11.7,2023,40,40,False,False,True,False,False
45.0,2.0,6.6,0.0,8.6,2023,145,31,False,False,True,False,False
14.0,5.3,7.866,0.0,13.166,2023,147,48,True,False,False,False,False
43.0,5.3,7.633,0.0,12.933,2023,147,48,False,False,True,False,False
0.0,5.3,7.566,0.0,12.866,2023,147,48,False,False,False,True,False
17.0,5.3,6.8,0.0,12.1,2023,147,48,False,False,True,False,False
67.0,4.9,7.6,0.0,12.5,2022,2,29,False,False,True,False,False
19.0,4.7,5.4,0.0,10.1,2023,2,29,False,False,True,False,False
34.0,4.9,7.733,0.0,12.633,2022,2,29,False,False,True,False,False
17.0,3.8,5.8,0.0,9.6,2022,2,29,False,False,True,False,False
153.0,3.9,4.1,0.0,8.0,2023,2,29,False,False,True,False,False
24.0,4.8,5.533,0.0,10.333,2023,2,29,False,False,True,False,False
37.0,4.9,7.733,0.0,12.633,2023,2,29,False,False,True,False,False
11.0,5.8,7.466,0.0,13.266,2022,132,30,True,False,False,False,False
26.0,5.8,7.666,0.0,13.466,2022,132,30,False,False,True,False,False
0.0,5.9,7.533,0.0,13.433,2022,132,30,False,False,False,True,False
10.0,5.9,6.466,0.0,12.366,2022,132,30,False,False,True,False,False
10.0,5.9,7.833,0.0,13.733,2022,132,30,False,False,True,False,False
8.0,6.0,7.8,0.0,13.8,2022,132,30,False,False,False,True,False
79.0,4.2,6.966,0.0,11.166,2023,291,43,False,False,True,False,False
10.0,4.3,8.15,0.0,12.45,2022,650,31,False,False,True,False,False
40.0,4.3,5.1,0.0,9.4,2023,650,31,False,False,True,False,False
102.0,4.7,7.033,0.0,11.733,2023,266,62,False,False,True,False,False
12.0,4.8,7.366,0.0,12.166,2023,266,62,False,False,True,False,False
11.0,4.6,7.266,0.0,11.866,2023,266,62,True,False,False,False,False
20.0,4.6,7.133,0.0,11.733,2023,266,62,False,False,True,False,False
10.0,4.7,7.0,0.0,11.7,2023,267,62,True,False,False,False,False
12.0,4.8,7.35,0.0,12.15,2023,267,62,False,False,True,False,False
0.0,4.7,7.1,0.0,11.8,2023,265,62,False,False,False,True,False
0.0,4.7,6.933,0.0,11.633,2023,265,62,False,False,False,False,True
111.0,4.9,6.7,0.0,11.6,2023,370,62,False,False,True,False,False
15.0,4.9,7.0,0.0,11.9,2023,370,62,False,False,True,False,False
27.0,4.3,6.9,0.0,11.2,2023,370,62,False,False,True,False,False
0.0,4.4,7.2,0.0,11.6,2023,372,62,False,False,False,False,True
10.0,4.5,7.7,0.0,12.2,2023,371,62,False,False,True,False,False
47.0,3.3,6.333,0.0,9.633,2023,12,68,False,False,True,False,False
12.0,4.5,7.366,0.0,11.866,2023,579,59,False,False,True,False,False
129.0,4.3,6.066,0.0,10.366,2022,259,43,False,False,True,False,False
29.0,4.8,6.2,0.0,11.0,2022,259,31,False,False,True,False,False
73.0,4.4,6.766,0.0,11.166,2022,259,43,False,False,True,False,False
85.0,4.6,7.433,0.0,12.033,2023,259,43,False,False,True,False,False
18.0,4.3,7.233,0.0,11.533,2023,259,43,False,False,True,False,False
18.0,4.3,6.0,0.0,10.3,2023,259,43,False,False,True,False,False
93.0,4.4,6.1,0.0,10.5,2023,259,43,False,False,True,False,False
60.0,4.9,7.766,0.0,12.666,2022,61,21,False,False,True,False,False
9.0,4.2,7.766,0.0,11.966,2023,61,21,False,False,True,False,False
16.0,4.9,7.2,0.0,12.1,2023,61,21,False,False,True,False,False
63.0,4.7,6.8,0.0,11.5,2022,61,21,False,False,True,False,False
12.0,4.7,7.2,0.0,11.9,2022,61,21,False,False,True,False,False
43.0,5.0,8.033,0.0,13.033,2022,412,75,False,False,True,False,False
11.0,4.9,7.366,0.0,12.266,2022,412,75,False,False,True,False,False
8.0,4.7,6.466,0.0,11.166,2022,412,75,False,False,True,False,False
7.0,4.8,5.8,0.0,10.6,2022,412,75,False,True,False,False,False
12.0,4.8,6.866,0.0,11.666,2022,412,75,False,False,True,False,False
4.0,4.8,7.6,0.0,12.4,2022,412,75,False,True,False,False,False
6.0,4.7,6.066,0.0,10.766,2022,412,75,False,False,True,False,False
4.0,5.0,8.0,0.0,13.0,2023,412,75,False,False,True,False,False
4.0,5.0,8.1,0.0,13.1,2023,412,75,False,True,False,False,False
9.0,4.9,7.45,0.0,12.35,2022,412,75,False,False,True,False,False
10.0,4.8,7.166,0.0,11.966,2023,412,75,False,False,True,False,False
64.0,4.7,6.766,0.0,11.466,2022,412,75,False,False,True,False,False
68.0,5.0,7.566,0.0,12.566,2023,412,75,False,False,True,False,False
14.0,4.7,7.066,0.0,11.766,2023,412,75,False,False,True,False,False
14.0,4.9,7.133,0.0,12.033,2023,412,75,False,False,True,False,False
4.0,5.0,7.833,0.0,12.833,2023,412,75,False,True,False,False,False
5.0,5.0,8.033,0.0,13.033,2023,412,75,False,False,True,False,False
27.0,4.8,8.033,0.0,12.833,2023,412,75,False,False,True,False,False
19.0,4.2,7.533,0.0,11.733,2023,657,82,False,False,True,False,False
4.0,6.5,8.266,0.0,14.766,2023,701,15,False,True,False,False,False
4.0,6.5,8.033,0.0,14.533,2023,701,15,False,False,True,False,False
0.0,6.5,8.033,0.0,14.533,2023,701,15,False,False,False,True,False
57.0,5.2,7.566,0.0,12.766,2022,679,85,False,False,True,False,False
33.0,5.3,7.366,0.0,12.666,2022,679,85,False,False,True,False,False
45.0,5.5,7.4,0.0,12.9,2023,679,85,False,False,True,False,False
17.0,5.2,6.4,0.0,11.6,2023,679,85,False,False,True,False,False
4.0,5.4,7.733,0.0,13.133,2023,679,85,False,True,False,False,False
3.0,5.4,7.833,0.0,13.233,2023,679,85,False,False,True,False,False
5.0,5.3,7.366,0.0,12.666,2023,679,85,False,True,False,False,False
6.0,5.3,7.466,0.0,12.766,2023,679,85,False,False,True,False,False
4.0,5.3,7.7,0.0,13.0,2023,679,85,False,True,False,False,False
5.0,5.3,7.6,0.0,12.9,2023,679,85,False,False,True,False,False
20.0,5.4,7.766,0.0,13.166,2023,679,85,False,False,True,False,False
13.0,4.8,7.45,0.0,12.25,2023,697,25,False,False,True,False,False
26.0,6.1,7.3,0.0,13.4,2023,187,46,False,False,True,False,False
0.0,6.2,7.833,0.0,14.033,2023,187,46,False,False,False,True,False
3.0,6.2,7.566,0.0,13.766,2023,187,46,False,False,True,False,False
83.0,4.0,8.033,0.0,12.033,2022,558,40,False,False,True,False,False
14.0,4.0,8.4,0.0,12.4,2023,558,40,False,False,True,False,False
5.0,4.6,8.033,0.0,12.633,2023,558,40,False,True,False,False,False
8.0,4.5,8.366,0.0,12.866,2023,558,40,False,False,True,False,False
85.0,4.6,7.433,0.0,12.033,2023,558,40,False,False,True,False,False
15.0,4.0,7.666,0.0,11.666,2023,558,40,False,False,True,False,False
